,indice,page_number,line_number,text,text_type,speaker,time_added
37,262,9,11,"After leaving Montgomery County and before becoming a real estate agent, can you just tell us generally the types of work that you did?",q,MR. BLUM,start_answer
38,266,9,15,I was working part time.,a,THE WITNESS,start_question
39,267,9,16,All right.,q,MR. BLUM,start_answer
40,268,9,17,"In restaurant, hospitality.",a,THE WITNESS,start_question
41,269,9,18,And are you related to the Clemens family that operates this business?,q,MR. BLUM,start_answer
42,271,9,20,I'm married to Randy.,a,THE WITNESS,start_question
43,272,9,21,And when did you and Randy get married?,q,MR. BLUM,start_answer
44,274,9,23,2008.,a,THE WITNESS,start_question
45,275,9,24,All right.  And you described your title as a manager.  Tell us just generally what you do on a day-to-day basis?,q,MR. BLUM,start_answer
46,279,10,3,"I do bookkeeping, invoicing, sales.",a,THE WITNESS,start_question
47,280,10,4,And were you employed here in 2014?,q,MR. BLUM,start_answer
48,281,10,5,Yes.,a,THE WITNESS,start_question
49,282,10,6,Okay.  And were you working generally as a manager in 2014?,q,MR. BLUM,start_answer
50,284,10,8,"I was doing sales, managing that department, yeah.",a,THE WITNESS,start_question
51,286,10,10,All right.  And in 2014 you were back in the old facility before the fire; correct?,q,MR. BLUM,start_answer
52,289,10,13,Correct.,a,THE WITNESS,start_question
53,290,10,14,All right.  Did you have an office in that building?,q,MR. BLUM,start_answer
54,292,10,16,Yes.,a,THE WITNESS,start_question
55,293,10,17,Okay.  Where was that office located?,q,MR. BLUM,start_answer
56,295,10,19,In the front with all the other ones.,a,THE WITNESS,start_question
57,297,10,21,"I'm going to mark a document, if we could, as Exhibit 19, to your deposition.",q,MR. BLUM,symbols
58,299,10,23,- - -,symbols,,is brackets
59,300,10,24,(Floor plan diagram marked Rosemary Exhibit 1.),brackets,,symbols
60,303,11,2,- - -,symbols,,start_question
61,305,11,4,I'm going to show you a document which we marked as Exhibit 1 to your deposition.  I'm going to ask you to take a moment and look at that. Have you ever seen this document before?,q,MR. BLUM,start_answer
62,311,11,10,No.,a,THE WITNESS,start_question
63,312,11,11,"Okay.  This is a document that was produced during the litigation which purports to show the floor plan of the building here, the old building at Clemens.  Do you recognize what would be the front part of the building? Is it the bottom of the diagram?",q,MR. BLUM,start_answer
64,318,11,17,If you say so.,a,THE WITNESS,start_question
65,319,11,18,"Okay.  And if that is accurate, that's the 5th Street side of the building is at the bottom, do you see there's a diagram that shows offices across the front wall?",q,MR. BLUM,start_answer
66,323,11,22,"So are you going from 2 to 12, is that what you're talking -- am I looking at that right?",a,THE WITNESS,start_question
67,327,12,1,"Yes, that is correct, from 2 to 12.",q,MR. BLUM,start_answer
68,328,12,2,And the question was?  I'm sorry.,a,THE WITNESS,start_question
69,329,12,3,Do you see where I'm at in terms of those offices?,q,MR. BLUM,start_answer
70,331,12,5,Right.,a,THE WITNESS,start_question
71,332,12,6,Do you recognize which of those offices you were working in back in 2014?,q,MR. BLUM,start_answer
72,334,12,8,I really can't make this stuff out.,a,THE WITNESS,start_question
73,335,12,9,"Okay.  I'm going -- you can put the diagram down -- I'm going to ask you a different question then. If, before the fire at the old building, if I was standing on 5th Street and I looked at the front of the building, there were offices there and windows across the front; correct?",q,MR. BLUM,start_answer
74,343,12,17,Uh-huh.,a,THE WITNESS,start_question
75,344,12,18,Is that correct?,q,MR. BLUM,start_answer
76,345,12,19,Right.,a,THE WITNESS,start_question
77,346,12,20,Okay.  You have to say yes or no because of her taking it down.,q,MR. BLUM,start_answer
78,348,12,22,Yes.,a,THE WITNESS,start_question
79,349,12,23,"When we stood there and looked at those offices back in 2014, could you tell me if I was standing on 5th Street where your office was located?",q,MR. BLUM,start_answer
80,354,13,3,"So at the corner of 5th Street and Mitchell, there's a break room.  Right next to that was my office.",a,THE WITNESS,start_question
81,357,13,6,"Okay.  And if we went, like if we were standing there, the break room, your office, and then further down to the left there were other offices that went down along there; is that correct?",q,MR. BLUM,start_answer
82,362,13,11,Yes.,a,THE WITNESS,start_question
83,363,13,12,"And if we were standing out on 5th Street and there was a break room and your office, the company had a time clock that people punched.  Where was that time clock located?",q,MR. BLUM,start_answer
84,368,13,17,By the break room.,a,THE WITNESS,start_question
85,369,13,18,Okay.  So it would have been at what I would call the extreme right-hand side of the --,q,MR. BLUM,start_answer
86,372,13,21,On the wall.,a,THE WITNESS,start_question
87,373,13,22,Okay.  And at some point in time there was a video surveillance system put into the building.  Are you familiar with that?,q,MR. BLUM,start_answer
88,377,14,1,"Cameras, correct.",a,THE WITNESS,start_question
89,378,14,2,Do you know when it went in?,q,MR. BLUM,start_answer
90,379,14,3,No.,a,THE WITNESS,start_question
91,380,14,4,Do you know who put it in?,q,MR. BLUM,start_answer
92,381,14,5,No.,a,THE WITNESS,start_question
93,382,14,6,"Okay.  And in April of 2014, do you recall an incident wherein there was a truck fire here in the parking lot?",q,MR. BLUM,start_answer
94,385,14,9,Yes.,a,THE WITNESS,start_question
95,386,14,10,Okay.  Tell me what you know about that?,q,MR. BLUM,start_answer
96,388,14,12,I came to work and the truck was on fire.,a,THE WITNESS,start_question
97,390,14,14,"Okay.  So when you arrived here, the incident had already started?",q,MR. BLUM,start_answer
98,392,14,16,Yes.  The Sprinter was on fire.,a,THE WITNESS,start_question
99,393,14,17,And did you that morning talk to anybody about what occurred?,q,MR. BLUM,start_answer
100,395,14,19,Yes.,a,THE WITNESS,start_question
101,396,14,20,Okay.  Who did you talk to?,q,MR. BLUM,start_answer
102,397,14,21,"Everybody that was here, workers.",a,THE WITNESS,start_question
103,398,14,22,And what were you told had occurred that morning?,q,MR. BLUM,start_answer
104,400,14,24,"That the driver pulled the truck out, parked it in the parking lot, came back in, someone from another plant banged on the back door and said, ""You have a truck on fire.""",a,THE WITNESS,start_question
105,406,15,5,Okay.  And do you know who it was that pulled the truck out that morning?,q,MR. BLUM,start_answer
106,408,15,7,Johnny.,a,THE WITNESS,start_question
107,409,15,8,"Johnny, do you know his last name?",q,MR. BLUM,start_answer
108,410,15,9,No.  Should be on the record here somewhere.,a,THE WITNESS,start_question
109,412,15,11,"Okay.  And did you ever have any discussion with anyone about what occurred, how that fire started?",q,MR. BLUM,start_answer
110,415,15,14,No one knows.,a,THE WITNESS,start_question
111,416,15,15,"Okay.  And have you had any discussions with anyone about that, though, in terms of anybody who investigated or what caused the fire?",q,MR. BLUM,start_answer
112,420,15,19,I talked to the fire police or the fire chief.,a,THE WITNESS,start_question
113,422,15,21,And what did he say?,q,MR. BLUM,start_answer
114,423,15,22,What did he ask me?,a,THE WITNESS,start_question
115,424,15,23,"What did he say, did he say anything?",q,MR. BLUM,start_answer
116,427,16,1,He asked me questions.,a,THE WITNESS,start_question
117,428,16,2,Okay.  And do you remember what questions he asked you?,q,MR. BLUM,start_answer
118,430,16,4,What I saw.,a,THE WITNESS,start_question
119,431,16,5,"And when you arrived, did you pull into the parking lot and saw the fire?",q,MR. BLUM,start_answer
120,433,16,7,I park out front.,a,THE WITNESS,start_question
121,434,16,8,"Okay.  And when you parked out in front, how did you discover it?",q,MR. BLUM,start_answer
122,436,16,10,Walked through the building.,a,THE WITNESS,start_question
123,437,16,11,"And when you walked through the building, did someone alert you to the fire?",q,MR. BLUM,start_answer
124,439,16,13,I got called on the way to work.,a,THE WITNESS,start_question
125,440,16,14,Okay.  Who called you?,q,MR. BLUM,start_answer
126,441,16,15,"My husband, Randy.",a,THE WITNESS,start_question
127,442,16,16,And what did he say?,q,MR. BLUM,start_answer
128,443,16,17,"""Are you at work yet?""",a,THE WITNESS,start_question
129,444,16,18,All right.  And did he say there was any reason why he was asking you that?,q,MR. BLUM,start_answer
130,446,16,20,Yeah.  I asked him why.,a,THE WITNESS,start_question
131,447,16,21,And what did he say?,q,MR. BLUM,start_answer
132,448,16,22,That there's a fire.,a,THE WITNESS,start_question
133,449,16,23,"And when you arrived, did you immediately then go to the back of the building?",q,MR. BLUM,start_answer
134,453,17,2,Yeah.,a,THE WITNESS,start_question
135,454,17,3,All right.  And what did you observe actually?,q,MR. BLUM,start_answer
136,456,17,5,That the truck was on fire.,a,THE WITNESS,start_question
137,457,17,6,Was it just one truck or were there multiple trucks on fire?,q,MR. BLUM,start_answer
138,459,17,8,"It began with one truck, the front of the truck was on fire, then it spread to the other two vehicles that were next to it because it was too hot, nobody could move them.",a,THE WITNESS,start_question
139,464,17,13,"When you personally walked out there the first time, was just the Sprinter on fire or --",q,MR. BLUM,start_answer
140,467,17,16,Correct.,a,THE WITNESS,start_question
141,468,17,17,Had the fire department arrived at the scene?,q,MR. BLUM,start_answer
142,470,17,19,The fire police were here and they were pulling in.,a,THE WITNESS,start_question
143,472,17,21,All right.  How long did it take them to put out the fire?,q,MR. BLUM,start_answer
144,474,17,23,I have no idea.,a,THE WITNESS,start_question
145,475,17,24,"Switching now to the day before the fire occurred here at the plant, the actual building, were you here that day?",q,MR. BLUM,start_answer
146,479,18,3,Yeah.,a,THE WITNESS,start_question
147,480,18,4,And how long were you here?,q,MR. BLUM,start_answer
148,481,18,5,I work full time.,a,THE WITNESS,start_question
149,482,18,6,"Okay.  And when you work full time, does it mean you're on the premises most of the time?",q,MR. BLUM,start_answer
150,485,18,9,No.,a,THE WITNESS,start_question
151,486,18,10,How often are you in the building or --,q,MR. BLUM,start_answer
152,488,18,12,It all depends.,a,THE WITNESS,start_question
153,489,18,13,"So going back to June of 2016, do you remember what your job responsibilities were at that time?",q,MR. BLUM,start_answer
154,492,18,16,June of 2016 I was working from home.,a,THE WITNESS,start_question
155,494,18,18,Okay.  And what were your job responsibilities at that time?,q,MR. BLUM,start_answer
156,496,18,20,Pretty much the same except I didn't -- I wasn't doing first aid sales anymore.,a,THE WITNESS,start_question
157,499,18,23,First aid what?,q,MR. BLUM,start_answer
158,500,18,24,Sales.,a,THE WITNESS,start_question
159,502,19,1,Okay.  And did you ever come into the office during that period when you were working at home?,q,MR. BLUM,start_answer
160,505,19,4,"I did come in, I was training someone.",a,THE WITNESS,start_question
161,507,19,6,"All right.  And do you know, were you on the premises the day before the fire?",q,MR. BLUM,start_answer
162,509,19,8,I was at home.,a,THE WITNESS,start_question
163,510,19,9,Okay.  Do you know how long it was from the last time before the fire you were on the premises?,q,MR. BLUM,start_answer
164,513,19,12,No.,a,THE WITNESS,start_question
165,514,19,13,"If we were standing on the 5th Street side of the building, again, looking at all the windows, could you describe for me just from the right-hand side of the building going to the left what the general operational layout was inside the plant?",q,MR. BLUM,start_answer
166,520,19,19,The plant offices or what?,a,THE WITNESS,start_question
167,521,19,20,"The plant, the physical plant where the work got done?",q,MR. BLUM,start_answer
168,523,19,22,"So there was washing machines, folding, dryers, steam thing, and then the trucks, yeah.",a,THE WITNESS,start_question
169,527,20,1,"So was it divided up that the one side of the building, like if we were on 5th Street, the right side of the building would have been more what I would call the dirty side of the operation?",q,MR. BLUM,start_answer
170,532,20,6,"You mean -- well, I don't know.",a,THE WITNESS,start_question
171,533,20,7,Okay.  And you mentioned that you were in first aid sales.  Tell me what you did for that?,q,MR. BLUM,start_answer
172,536,20,10,"At the time I still do the billing and everything, at the time I would go to customers.",a,THE WITNESS,start_question
173,539,20,13,Okay.  And what were you selling?,q,MR. BLUM,start_answer
174,540,20,14,"First aid, first aid kits, first aid products.",a,THE WITNESS,start_question
175,542,20,16,And did you sell any of the laundry services that the company was performing?,q,MR. BLUM,start_answer
176,544,20,18,No.,a,THE WITNESS,start_question
177,545,20,19,"So the day that the fire occurred, how did you learn about the fire?",q,MR. BLUM,start_answer
178,547,20,21,Got a phone call.,a,THE WITNESS,start_question
179,548,20,22,And who did you get that phone call from?,q,MR. BLUM,start_answer
180,550,20,24,I didn't get the phone call.  Randy got the phone call in the middle of the night.,a,THE WITNESS,start_question
181,553,21,2,And did you personally come here that night?,q,MR. BLUM,start_answer
182,555,21,4,"I did later, yeah.",a,THE WITNESS,start_question
183,556,21,5,Okay.  And the day after the fire were you involved in any way in terms of trying to keep the business going or making sure the business moved forward?,q,MR. BLUM,start_answer
184,560,21,9,I did not come in and do any of that.,a,THE WITNESS,start_question
185,562,21,11,Okay.  And did your employment continue after the fire occurred?,q,MR. BLUM,start_answer
186,564,21,13,"I did different stuff, bought stuff that, you know, we had to move into the back building, so.",a,THE WITNESS,start_question
187,567,21,16,"And when you say the back building, tell me which building you moved into?",q,MR. BLUM,start_answer
188,569,21,18,The building behind this building.,a,THE WITNESS,start_question
189,570,21,19,Okay.  And was that building empty when you moved in there?,q,MR. BLUM,start_answer
190,572,21,21,There was one unit empty that we moved into.,a,THE WITNESS,start_question
191,574,21,23,And were there tenants in the other units in the back building?,q,MR. BLUM,start_answer
192,577,22,1,I don't know all that --,a,THE WITNESS,start_question
193,578,22,2,Okay.,q,MR. BLUM,start_answer
194,579,22,3,-- how many were there.,a,THE WITNESS,start_question
195,580,22,4,All right.  And how long did you then operate out of the back building?,q,MR. BLUM,start_answer
196,582,22,6,I don't know exactly how long it was.,a,THE WITNESS,start_question
197,584,22,8,"All right.  And were you involved in any of the purchasing of what I'll call replacement like inventory, uniforms, anything like that?",q,MR. BLUM,start_answer
198,588,22,12,No.,a,THE WITNESS,start_question
199,589,22,13,And were you involved in any way with the reconstruction of the building itself?,q,MR. BLUM,start_answer
200,592,22,16,No.,a,THE WITNESS,start_chat
201,593,22,17,I have no further questions.,side_chat,MR. BLUM,symbols
202,595,22,19,- - - EXAMINATION,symbols,,symbols
203,597,22,21,- - -,symbols,,start_question
204,599,22,23,"Ma'am, I just have one.  My name is Dan Divis, I represent Bergey's. The back building, who owns that building?",q,MR. DIVIS,start_answer
205,604,23,3,We do.,a,THE WITNESS,start_question
206,605,23,4,"Do you know when the purchase was, approximately?",q,MR. DIVIS,start_answer
207,607,23,6,I don't.,a,THE WITNESS,start_question
208,608,23,7,Was that building purchased at the same time that the building here was purchased?,q,MR. DIVIS,start_answer
209,611,23,10,"You would have to get the date, no. That was a recent purchase.",a,THE WITNESS,start_question
210,613,23,12,"Recent meaning, can you estimate how long it is that you --",q,MR. DIVIS,start_answer
211,615,23,14,I don't know if it was 2015 or 2016.,a,THE WITNESS,start_question
212,616,23,15,Was it after the fire that --,q,MR. DIVIS,start_answer
213,617,23,16,It was before the fire.,a,THE WITNESS,start_question
214,618,23,17,Okay.  Do you know how long before the fire --,q,MR. DIVIS,start_answer
215,620,23,19,"No, I don't know.",a,THE WITNESS,start_question
216,621,23,20,Just wait till I get the whole question out because the court reporter can only take one person taking at a time.  Just let me make sure. Was the back building purchased before the fire here in this building?,q,MR. DIVIS,start_answer
217,628,24,2,Yes.,a,THE WITNESS,start_question
218,629,24,3,And do you know how long it is before the fire that that building had been purchased by Clemens?,q,MR. DIVIS,start_answer
219,632,24,6,No.,a,THE WITNESS,start_chat
220,633,24,7,That's all I have. Thank you.,side_chat,MR. DIVIS,start_chat
221,635,24,9,Nothing from me.,side_chat,MR. ACKLEN,start_chat
222,636,24,10,I have no questions.,side_chat,MR. MILLIS,start_chat
223,638,24,12,No questions.,side_chat,MR. REICH,start_chat
224,639,24,13,That's it.,side_chat,MR. BLUM,symbols
225,640,24,14,- - -,symbols,,is brackets
226,641,24,15,(Witness excused.),brackets,,is brackets
227,642,24,16,(Whereupon the deposition adjourned at 10:16 a.m.),brackets,,symbols
228,644,24,18,"- - - CERTIFICATE I HEREBY CERTIFY that the proceedings, evidence, and objections are contained fully and accurately in the stenographic notes taken by me upon the deposition of ROSEMARY CLEMENS taken on August 19, 2019, and that this is a true and correct transcript of same. MADALENE FOSTER ROHDE Registered Professional Reporter",symbols,,is brackets
229,670,25,18,"(The foregoing certification of this transcript does not apply to any reproduction of the same by any means unless under the direct control and/or supervision of the certifying reporter.) I have read the foregoing transcript of my examination given on August 19, 2019, and it is true, correct, and complete, to the best of my knowledge, recollection, and belief, except for the list of corrections, if any, attached on a separate sheet herewith. Date               ROSEMARY CLEMENS before me this     day Notary Public READ/SIGN DEPOSITION OF:  Rosemary Clemens",brackets,,start_chat
230,709,27,2,Clemens v Euro Motors DO NOT WRITE ON THE DEPOSITION ITSELF Page Line  Changes or corrections and reason,side_chat,IN THE MATTER OF,symbols
231,712,27,5,______________________________________________,symbols,,symbols
232,713,27,6,______________________________________________,symbols,,symbols
233,714,27,7,______________________________________________,symbols,,symbols
234,715,27,8,______________________________________________,symbols,,symbols
235,716,27,9,______________________________________________,symbols,,symbols
236,717,27,10,______________________________________________,symbols,,symbols
237,718,27,11,______________________________________________,symbols,,symbols
238,719,27,12,______________________________________________,symbols,,symbols
239,720,27,13,______________________________________________,symbols,,symbols
240,721,27,14,______________________________________________,symbols,,symbols
241,722,27,15,______________________________________________,symbols,,symbols
242,723,27,16,______________________________________________,symbols,,symbols
243,724,27,17,______________________________________________,symbols,,symbols
244,725,27,18,______________________________________________,symbols,,symbols
245,726,27,19,______________________________________________,symbols,,symbols
246,727,27,20,______________________________________________,symbols,,symbols
247,728,27,21,"______________________________________________ have listed all changes and corrections above, DATE:__________ SIGNATURE:____________________ LAWYER'S NOTES",symbols,,symbols
248,736,28,2,______________________________________________,symbols,,symbols
249,737,28,3,______________________________________________,symbols,,symbols
250,738,28,4,______________________________________________,symbols,,symbols
251,739,28,5,______________________________________________,symbols,,symbols
252,740,28,6,______________________________________________,symbols,,symbols
253,741,28,7,______________________________________________,symbols,,symbols
254,742,28,8,______________________________________________,symbols,,symbols
255,743,28,9,______________________________________________,symbols,,symbols
256,744,28,10,______________________________________________,symbols,,symbols
257,745,28,11,______________________________________________,symbols,,symbols
258,746,28,12,______________________________________________,symbols,,symbols
259,747,28,13,______________________________________________,symbols,,symbols
260,748,28,14,______________________________________________,symbols,,symbols
261,749,28,15,______________________________________________,symbols,,symbols
262,750,28,16,______________________________________________,symbols,,symbols
263,751,28,17,______________________________________________,symbols,,symbols
264,752,28,18,______________________________________________,symbols,,symbols
265,753,28,19,______________________________________________,symbols,,symbols
266,754,28,20,______________________________________________,symbols,,symbols
267,755,28,21,______________________________________________,symbols,,symbols
268,756,28,22,______________________________________________,symbols,,symbols
269,757,28,23,______________________________________________,symbols,,symbols
270,758,28,24,______________________________________________,symbols,,end
