,indice,page_number,line_number,text,text_type,speaker,time_added
67,197,6,17,Okay.  Who provided the loans?  Which institution?,q,MR. MAYER,start_answer
68,199,6,19,Square Capital.,a,THE WITNESS,start_question
69,200,6,20,Okay.  And had you had any prior dealings with Square Capital?,q,MR. MAYER,start_answer
70,202,6,22,"We did, but not in the -- only as a merchant, merchant services provider.",a,THE WITNESS,start_question
71,204,6,24,"Explain how much Square Capital loaned Duratech Texas, LLC.",q,MR. MAYER,start_answer
72,207,7,1,"I believe, at that time, it was 25,000.",a,THE WITNESS,start_question
73,208,7,2,"And today, what's the amount of the loan?",q,MR. MAYER,start_answer
74,209,7,3,"Well, we paid off that loan.",a,THE WITNESS,start_question
75,210,7,4,Okay.,q,MR. MAYER,start_answer
76,211,7,5,"And then we received another loan for, I believe, 33,000, and I think we have paid back 17,000 of that.",a,THE WITNESS,start_question
77,214,7,8,"All right.  Are there any other owners of Duratech Texas, LLC besides you and Mr. Wajid?",q,MR. MAYER,start_answer
78,216,7,10,No.,a,THE WITNESS,start_question
79,217,7,11,And how is the ownership divided?,q,MR. MAYER,start_answer
80,218,7,12,Sixty-five/thirty-five.,a,THE WITNESS,start_question
81,219,7,13,Who has the 65 percent?,q,MR. MAYER,start_answer
82,220,7,14,I do.,a,THE WITNESS,start_question
83,221,7,15,And are you the managing partner of that LLC?,q,MR. MAYER,start_answer
84,222,7,16,I am.,a,THE WITNESS,start_question
85,223,7,17,"Are there any other officers, besides yourself?",q,MR. MAYER,start_answer
86,224,7,18,No.,a,THE WITNESS,start_question
87,225,7,19,Does any of your family work for the LLC?,q,MR. MAYER,start_answer
88,226,7,20,"Periodically.  Just -- I have my son, he does maintenance on our equipment, from time to time, but he's not a full-time employee.",a,THE WITNESS,start_question
89,229,7,23,Which son is that?,q,MR. MAYER,start_answer
90,230,7,24,Adam.,a,THE WITNESS,start_question
91,231,7,25,We were talking about where you receive income.,q,MR. MAYER,start_answer
92,233,8,1,Sure.,a,THE WITNESS,start_question
93,234,8,2,"So you said you receive a certain amount of income, monthly, from Duratech Texas, LLC. Do you have income from any other entity or source?",q,MR. MAYER,start_answer
94,238,8,6,"No other entity, no other source.  I provide for many, many dependents.",a,THE WITNESS,start_question
95,240,8,8,"And do you have a separate bank account for Texas -- for Duratech Texas, LLC?",q,MR. MAYER,start_answer
96,242,8,10,Yes.,a,THE WITNESS,start_question
97,243,8,11,Which bank do you bank with?,q,MR. MAYER,start_answer
98,244,8,12,Chase.,a,THE WITNESS,start_question
99,245,8,13,Okay.  Do you have a personal banking account for yourself?,q,MR. MAYER,start_answer
100,247,8,15,Yes.,a,THE WITNESS,start_question
101,248,8,16,And which bank do you bank with?,q,MR. MAYER,start_answer
102,249,8,17,Chase.,a,THE WITNESS,start_question
103,250,8,18,Okay.  Does your wife have a personal banking account?,q,MR. MAYER,start_answer
104,252,8,20,Yes.,a,THE WITNESS,start_question
105,253,8,21,And what bank does she bank with?,q,MR. MAYER,start_answer
106,254,8,22,Chase.,a,THE WITNESS,start_question
107,255,8,23,"Do you have banking accounts with any entities, currently, other than Chase?",q,MR. MAYER,start_answer
108,257,8,25,Yes.,a,THE WITNESS,start_question
109,259,9,1,Okay.  And what entities are those?,q,MR. MAYER,start_answer
110,260,9,2,Old Ocean Federal Credit Union.,a,THE WITNESS,start_question
111,261,9,3,And what account is that?,q,MR. MAYER,start_answer
112,262,9,4,"It's a -- it's really a dormant account.  It's just been open since, I think, 2008, and it's got, maybe, 25 bucks in it.",a,THE WITNESS,start_question
113,265,9,7,And who established that account?,q,MR. MAYER,start_answer
114,266,9,8,I did.,a,THE WITNESS,start_question
115,267,9,9,And is it in your name?,q,MR. MAYER,start_answer
116,268,9,10,It is.,a,THE WITNESS,start_question
117,269,9,11,Is it in anyone else's name?,q,MR. MAYER,start_answer
118,270,9,12,My wife.,a,THE WITNESS,start_question
119,271,9,13,"Any other bank accounts that you have, your spouse has, or any business in which you have an interest, has?",q,MR. MAYER,start_answer
120,274,9,16,None.,a,THE WITNESS,start_question
121,275,9,17,Okay.  Do you have a safety deposit box?,q,MR. MAYER,start_answer
122,276,9,18,No.,a,THE WITNESS,start_question
123,277,9,19,Does your spouse have a safety deposit box?,q,MR. MAYER,start_answer
124,278,9,20,No.,a,THE WITNESS,start_question
125,279,9,21,Any of your children?,q,MR. MAYER,start_answer
126,280,9,22,No.,a,THE WITNESS,start_question
127,281,9,23,Does your spouse have any income from any source?,q,MR. MAYER,start_answer
128,283,9,25,"No.  She's working on -- she has some disabilities, so she's working on some Social Security income, but we're working through that.  She's got some pretty severe disabilities.",a,THE WITNESS,start_question
129,288,10,4,"But to date, she has not received --",q,MR. MAYER,start_answer
130,289,10,5,No.,a,THE WITNESS,start_question
131,290,10,6,-- any disability income from the Federal or State --,q,MR. MAYER,start_answer
132,292,10,8,No.,a,THE WITNESS,start_question
133,293,10,9,-- Government; is that right?,q,MR. MAYER,start_answer
134,294,10,10,Correct.,a,THE WITNESS,start_question
135,295,10,11,And have you received any income from state or federal agencies at any time?,q,MR. MAYER,start_answer
136,297,10,13,Never.,a,THE WITNESS,start_question
137,298,10,14,"Let's talk about what you owe people.  Okay? You mentioned that there's an outstanding loan, with Square, that you guys have paid approximately half off; is that right?",q,MR. MAYER,start_answer
138,302,10,18,Yes.,a,THE WITNESS,start_question
139,303,10,19,Okay.  Are there any other people or entities that you owe money to?,q,MR. MAYER,start_answer
140,305,10,21,"I owe money to -- I owe $25,000 for a loan to our business.  I don't have the details on it, but I can get it from my accountant.",a,THE WITNESS,start_question
141,308,10,24,"Okay.  Obviously, I'm going to request that. While we're on that point, who is your accountant?",q,MR. MAYER,start_answer
142,311,11,1,My partner.,a,THE WITNESS,start_question
143,312,11,2,And who is that?,q,MR. MAYER,start_answer
144,313,11,3,Wajid Lodhi.,a,THE WITNESS,start_question
145,314,11,4,And how long has Mr. Wajid Lodhi been your accountant?,q,MR. MAYER,start_answer
146,316,11,6,Since March of 2018.,a,THE WITNESS,start_question
147,317,11,7,"Okay.  Prior to that, who did you use as an accountant?",q,MR. MAYER,start_answer
148,319,11,9,"We didn't have one, really.  It was -- we just tried to do what we could with what we had.  We tried QuickBooks and things of that nature.",a,THE WITNESS,start_question
149,322,11,12,All right.  So I would request those materials.,q,MR. MAYER,start_answer
150,323,11,13,Sure.,a,THE WITNESS,start_question
151,324,11,14,"Who is that $25,000 owed to?",q,MR. MAYER,start_answer
152,325,11,15,I'm not sure.  I'll have to find out.  He arranged it.,a,THE WITNESS,start_question
153,327,11,17,"And do you know what the outstanding balance of that loan is, today?",q,MR. MAYER,start_answer
154,329,11,19,Twenty-five thousand.,a,THE WITNESS,start_question
155,330,11,20,And is there a regular payment that has to be made on that loan?,q,MR. MAYER,start_answer
156,332,11,22,An interest payment.,a,THE WITNESS,start_question
157,333,11,23,"And do you know, approximately, how much that is?",q,MR. MAYER,start_answer
158,335,11,25,Fourteen hundred per month.,a,THE WITNESS,start_question
159,337,12,1,And how is that paid?  Is it paid by check?,q,MR. MAYER,start_answer
160,338,12,2,I think he does a bank transfer.,a,THE WITNESS,start_question
161,339,12,3,Okay.  And it would come from which account?,q,MR. MAYER,start_answer
162,340,12,4,Our business account.,a,THE WITNESS,start_question
163,341,12,5,"The Duratech Texas, LLC?",q,MR. MAYER,start_answer
164,342,12,6,Correct.,a,THE WITNESS,start_question
165,343,12,7,"Are there any other entities that you receive income from, other than Duratech Texas, LLC?",q,MR. MAYER,start_answer
166,345,12,9,No.,a,THE WITNESS,start_question
167,346,12,10,"And in terms of loans, are there any other loans that you have, other than the ones that you have described so far?",q,MR. MAYER,start_answer
168,349,12,13,"I have one to William Bare for -- I believe it's pretty close to 16,000.",a,THE WITNESS,start_question
169,351,12,15,One six?,q,MR. MAYER,start_answer
170,352,12,16,Yes.,a,THE WITNESS,start_question
171,353,12,17,Sixteen thousand dollars.  And what is that loan for?,q,MR. MAYER,start_answer
172,355,12,19,Living expenses and things during the flood.,a,THE WITNESS,start_question
173,356,12,20,When was that taken out?,q,MR. MAYER,start_answer
174,357,12,21,"Four, five years ago, possibly.",a,THE WITNESS,start_question
175,358,12,22,And what is the outstanding balance on it?,q,MR. MAYER,start_answer
176,359,12,23,It's -- I haven't paid anything on it.,a,THE WITNESS,start_question
177,360,12,24,"The loan, it's Mr. Bare?",q,MR. MAYER,start_answer
178,361,12,25,Yes.,a,THE WITNESS,start_question
179,363,13,1,Is Mr. Bare a relative?,q,MR. MAYER,start_answer
180,364,13,2,He is.,a,THE WITNESS,start_question
181,365,13,3,What relation is he to you?,q,MR. MAYER,start_answer
182,366,13,4,He's my wife's father.,a,THE WITNESS,start_question
183,367,13,5,"And I take it, it's an unsecured loan?",q,MR. MAYER,start_answer
184,368,13,6,Correct.,a,THE WITNESS,start_question
185,369,13,7,"And loan to -- are any of the loans, secured loans, that you've described?",q,MR. MAYER,start_answer
186,371,13,9,Only by our bank account.  The Square account is secured by our bank account.,a,THE WITNESS,start_question
187,373,13,11,What is the security for the Square loan?,q,MR. MAYER,start_answer
188,374,13,12,"The way that we pay the loan back is a percentage of our credit card charges.  So 20 percent of every credit card we process, they keep.",a,THE WITNESS,start_question
189,377,13,15,Okay.  So Square is the little device you put on a --,q,MR. MAYER,start_answer
190,379,13,17,Correct.,a,THE WITNESS,start_question
191,380,13,18,"-- mobile phone, that accepts credit cards?",q,MR. MAYER,start_answer
192,381,13,19,"Well, that's the processing part of it, yes.",a,THE WITNESS,start_question
193,382,13,20,But that's the entity from which --,q,MR. MAYER,start_answer
194,383,13,21,Square.,a,THE WITNESS,start_question
195,384,13,22,-- got the loan?,q,MR. MAYER,start_answer
196,385,13,23,Correct.,a,THE WITNESS,start_question
197,386,13,24,And it's paid back through a 20 percent charge on any credit card --,q,MR. MAYER,start_answer
198,389,14,1,Correct.,a,THE WITNESS,start_question
199,390,14,2,-- that you process from your customers?,q,MR. MAYER,start_answer
200,391,14,3,Correct.,a,THE WITNESS,start_question
201,392,14,4,"Right now, today, are there any other loans or people that you owe money to, either personally or through any business that you have an ownership interest in, other than what you have described to us?",q,MR. MAYER,start_answer
202,396,14,8,No.,a,THE WITNESS,start_question
203,397,14,9,"Okay.  Mr. Bare, is there a due date on that loan, or is it pay when you can?",q,MR. MAYER,start_answer
204,399,14,11,"Well, I would assume that it's when we can.  I mean it's -- it's a point of contention.",a,THE WITNESS,start_question
205,401,14,13,How so?,q,MR. MAYER,start_answer
206,402,14,14,Because I owe the money.,a,THE WITNESS,start_question
207,403,14,15,Okay.  And has he asked for it to be repaid?,q,MR. MAYER,start_answer
208,404,14,16,"He asks, but --",a,THE WITNESS,start_question
209,405,14,17,And what have you told him?,q,MR. MAYER,start_answer
210,406,14,18,-- he understands our circumstances.,a,THE WITNESS,start_question
211,407,14,19,What have you told him?,q,MR. MAYER,start_answer
212,408,14,20,"I told him that as we can, we will.",a,THE WITNESS,start_question
213,409,14,21,And have you made any principal payments on that loan?,q,MR. MAYER,start_answer
214,411,14,23,No.,a,THE WITNESS,start_question
215,412,14,24,"All right.  We've talked about money that's coming in, and I just want to make sure I cover the waterfront, completely. Are there any other sources of revenue that you have, other than what we've talked about?  And by that, I mean, do you own stock, do you have a CD, things like that.",q,MR. MAYER,start_answer
216,420,15,6,Nothing.,a,THE WITNESS,start_question
217,421,15,7,Okay.  No investment income; is that correct?,q,MR. MAYER,start_answer
218,422,15,8,That's correct.,a,THE WITNESS,start_question
219,423,15,9,And you don't own any stocks or bonds or securities or promissory notes; is that right?,q,MR. MAYER,start_answer
220,425,15,11,Correct.,a,THE WITNESS,start_question
221,426,15,12,Have you loaned money to anyone else?,q,MR. MAYER,start_answer
222,427,15,13,No.,a,THE WITNESS,start_question
223,428,15,14,And have you -- let's talk about what you own. Okay?  What's the address where you're currently living?,q,MR. MAYER,start_answer
224,430,15,16,16855 Gentle Stone Drive.,a,THE WITNESS,start_question
225,431,15,17,How long have you lived there?,q,MR. MAYER,start_answer
226,432,15,18,Since -- I guess this is my third year.,a,THE WITNESS,start_question
227,433,15,19,Is that house or owned or rented?,q,MR. MAYER,start_answer
228,434,15,20,Rented.,a,THE WITNESS,start_question
229,435,15,21,"Okay.  Prior to that address, where did you live?",q,MR. MAYER,start_answer
230,437,15,23,"I lived at Everett Oaks.  I don't remember the street, but it was a house owned by my in-laws.",a,THE WITNESS,start_question
231,439,15,25,Have you ever owned a house?,q,MR. MAYER,start_answer
232,441,16,1,Not since 2001.,a,THE WITNESS,start_question
233,442,16,2,"What house was that, when you did own it?",q,MR. MAYER,start_answer
234,443,16,3,7827 Spruce Cove.,a,THE WITNESS,start_question
235,444,16,4,And what happened with that house?  You sold it?,q,MR. MAYER,start_answer
236,446,16,6,Divorce.,a,THE WITNESS,start_question
237,447,16,7,"And it was sold, as a result of the divorce?",q,MR. MAYER,start_answer
238,448,16,8,Yes.,a,THE WITNESS,start_question
239,449,16,9,"Since 2001, have you owned any real property in the State of Texas?",q,MR. MAYER,start_answer
240,451,16,11,Yes.,a,THE WITNESS,start_question
241,452,16,12,Okay.  Where is that real property?,q,MR. MAYER,start_answer
242,453,16,13,In Cypress.,a,THE WITNESS,start_question
243,454,16,14,Okay.  Describe what you owned in Cypress.,q,MR. MAYER,start_answer
244,455,16,15,"Two-acre piece of property that our business was on, that was flooded.",a,THE WITNESS,start_question
245,457,16,17,All right.  What was the address of that property?,q,MR. MAYER,start_answer
246,459,16,19,12402 West Drive.,a,THE WITNESS,start_question
247,460,16,20,"In Cypress, Texas?",q,MR. MAYER,start_answer
248,461,16,21,"Cypress, Texas.",a,THE WITNESS,start_question
249,462,16,22,What's the ZIP code?,q,MR. MAYER,start_answer
250,463,16,23,77433.,a,THE WITNESS,start_question
251,464,16,24,Do you own that property today?,q,MR. MAYER,start_answer
252,465,16,25,No.,a,THE WITNESS,start_question
253,467,17,1,When was that property sold?,q,MR. MAYER,start_answer
254,468,17,2,2014 or '15.  I don't remember.  It was shortly after the flood.,a,THE WITNESS,start_question
255,470,17,4,And to whom did you sell it?,q,MR. MAYER,start_answer
256,471,17,5,"I don't know.  It's on the closing statement. At closings, you don't meet the buyers, anymore.",a,THE WITNESS,start_question
257,473,17,7,And what did you do with the proceeds of that sale?,q,MR. MAYER,start_answer
258,475,17,9,"Well, there was a debt.  Obviously, I financed it.  And then there was a portion that I owed my ex-wife, from our settlement, which I believe was around 20,000, maybe a little more, and then there was some other debts that I paid off with the money.",a,THE WITNESS,start_question
259,480,17,14,"And that property was sold some years ago, and would I be correct that you have not acquired any real property in the State of Texas since that date?",q,MR. MAYER,start_answer
260,483,17,17,You are correct.,a,THE WITNESS,start_question
261,484,17,18,"Okay.  Do you have any real property ownership interest in property, anywhere?  United States, overseas, anywhere?",q,MR. MAYER,start_answer
262,487,17,21,No.,a,THE WITNESS,start_question
263,488,17,22,"And today, as we sit here, neither you, nor any company or business entity in which you have an interest, is an owner of real property.  Is that a correct statement?",q,MR. MAYER,start_answer
264,493,18,1,Correct.,a,THE WITNESS,start_question
265,494,18,2,Are your parents both living?,q,MR. MAYER,start_answer
266,495,18,3,No.,a,THE WITNESS,start_question
267,496,18,4,Okay.  Do you have -- did you inherit anything from your parents?,q,MR. MAYER,start_answer
268,498,18,6,No.  My father's living.  My mother's not.,a,THE WITNESS,start_question
269,499,18,7,Okay.  And does your father own any real property?,q,MR. MAYER,start_answer
270,501,18,9,He does.,a,THE WITNESS,start_question
271,502,18,10,Where is that real property?,q,MR. MAYER,start_answer
272,503,18,11,In Ohio.,a,THE WITNESS,start_question
273,504,18,12,Okay.  And do you have siblings?,q,MR. MAYER,start_answer
274,505,18,13,I do.,a,THE WITNESS,start_question
275,506,18,14,How many siblings?,q,MR. MAYER,start_answer
276,507,18,15,"There's nine of us, total.",a,THE WITNESS,start_question
277,508,18,16,"And are you a beneficiary under your dad's will, to the best of your knowledge?",q,MR. MAYER,start_answer
278,510,18,18,I don't know.  I would assume.,a,THE WITNESS,start_question
279,511,18,19,Okay.  Does he own a residence?,q,MR. MAYER,start_answer
280,512,18,20,He does.,a,THE WITNESS,start_question
281,513,18,21,Does he own any other real property?,q,MR. MAYER,start_answer
282,514,18,22,No.,a,THE WITNESS,start_question
283,515,18,23,Okay.  How old of a gentleman is he?,q,MR. MAYER,start_answer
284,516,18,24,He's 72.,a,THE WITNESS,start_question
285,517,18,25,"And what is the -- if you just had to ballpark, what's the approximate value of his homestead?",q,MR. MAYER,start_answer
286,520,19,2,I have no idea.,a,THE WITNESS,start_question
287,521,19,3,Describe the house.,q,MR. MAYER,start_answer
288,522,19,4,"Not a lot.  I mean, he lives out in the country.",a,THE WITNESS,start_question
289,524,19,6,Acreage?,q,MR. MAYER,start_answer
290,525,19,7,"The house was built in the early 1900s, so not much.",a,THE WITNESS,start_question
291,527,19,9,Does your spouse -- are her parents alive?,q,MR. MAYER,start_answer
292,528,19,10,They are.,a,THE WITNESS,start_question
293,529,19,11,Okay.  And how old are they?,q,MR. MAYER,start_answer
294,530,19,12,"Late sixties, early seventies.",a,THE WITNESS,start_question
295,531,19,13,Do they own real property?,q,MR. MAYER,start_answer
296,532,19,14,They do.,a,THE WITNESS,start_question
297,533,19,15,Where is that real property?,q,MR. MAYER,start_answer
298,534,19,16,In West Virginia.,a,THE WITNESS,start_question
299,535,19,17,And do you expect your spouse is a beneficiary under her parents' wills?,q,MR. MAYER,start_answer
300,537,19,19,"Possibly.  I mean, I would assume so, but they have their on-and-off times.",a,THE WITNESS,start_question
301,539,19,21,Okay.  Have you sold any property to anybody in the last three years?,q,MR. MAYER,start_answer
302,541,19,23,No.,a,THE WITNESS,start_question
303,542,19,24,"And, then, let's talk about equipment.  Does -- do you own any business equipment, to operate your job?",q,MR. MAYER,start_answer
304,545,20,1,Do I or --,a,THE WITNESS,start_question
305,546,20,2,Yes.,q,MR. MAYER,start_answer
306,547,20,3,-- does the business?,a,THE WITNESS,start_question
307,548,20,4,"First, let's start with you.",q,MR. MAYER,start_answer
308,549,20,5,I do not.,a,THE WITNESS,start_question
309,550,20,6,Does the business own any equipment?,q,MR. MAYER,start_answer
310,551,20,7,"The business does, yes.",a,THE WITNESS,start_question
311,552,20,8,Describe the equipment that the business owns.,q,MR. MAYER,start_answer
312,553,20,9,"We own a few hydraulic machines, hydraulic machines to lift houses, we own a few box vans.  They're not really in our company name; they're in my previous partner's name.",a,THE WITNESS,start_question
313,557,20,13,What name would that be?,q,MR. MAYER,start_answer
314,558,20,14,"I'm not sure how he has those titled, but I believe it's in B.J., but I'm not sure.",a,THE WITNESS,start_question
315,560,20,16,It's in what?,q,MR. MAYER,start_answer
316,561,20,17,B.J.,a,THE WITNESS,start_question
317,562,20,18,B.J.?,q,MR. MAYER,start_answer
318,563,20,19,Yeah.,a,THE WITNESS,start_question
319,564,20,20,So the -- let's take them one at a time.,q,MR. MAYER,start_answer
320,565,20,21,Yeah.,a,THE WITNESS,start_question
321,566,20,22,The hydraulic lifts --,q,MR. MAYER,start_answer
322,567,20,23,Yeah.,a,THE WITNESS,start_question
323,568,20,24,-- are titled --,q,MR. MAYER,start_answer
324,569,20,25,They're not titled.,a,THE WITNESS,start_question
325,571,21,1,"They're just owned by Texas Duratech, LLC, or are they owned by B.J.?",q,MR. MAYER,start_answer
326,573,21,3,"Duratech Texas, LLC.",a,THE WITNESS,start_question
327,574,21,4,"Okay.  And how about the vehicles, how are they titled?",q,MR. MAYER,start_answer
328,576,21,6,"I believe they're titled -- I don't even know if they're titled, to be honest with you, because we got them on a lease.  So I'm not sure that they're titled. But it would be in B.J.'s name, if they were.",a,THE WITNESS,start_question
329,580,21,10,All right.  We were talking about equipment that the company uses to perform its hydraulic -- how many hydraulic lifts --,q,MR. MAYER,start_answer
330,583,21,13,Three.,a,THE WITNESS,start_question
331,584,21,14,Three.  And how many box vans?,q,MR. MAYER,start_answer
332,585,21,15,Three.,a,THE WITNESS,start_question
333,586,21,16,"Any other equipment that is owned, either by you or by the entities in which you have an ownership interest?",q,MR. MAYER,start_answer
334,589,21,19,There's hand tools.,a,THE WITNESS,start_question
335,590,21,20,Okay.,q,MR. MAYER,start_answer
336,591,21,21,"Bottle jacks, shovels, saws.",a,THE WITNESS,start_question
337,592,21,22,And that's all owned by which entity?,q,MR. MAYER,start_answer
338,593,21,23,"Duratech Texas, LLC.",a,THE WITNESS,start_question
339,594,21,24,"What does B.J. do today, as an entity?  Is it operational?",q,MR. MAYER,start_answer
340,597,22,1,"I don't know.  To be honest with you, I do not know.",a,THE WITNESS,start_question
341,599,22,3,And who were the owners or participants in B.J.?,q,MR. MAYER,start_answer
342,601,22,5,"Well, B.J. was going to be my partner, but it never officially became a partnership, so he really wasn't a partner.",a,THE WITNESS,start_question
343,604,22,8,"All right.  Was there ever an entity's name? You know, a business entity that was created?",q,MR. MAYER,start_answer
344,606,22,10,"I do not believe so, no.",a,THE WITNESS,start_question
345,607,22,11,When you --,q,MR. MAYER,start_answer
346,608,22,12,"There may have been one created, but I don't think it was ever charted or...",a,THE WITNESS,start_question
347,610,22,14,"You have a lawyer here with you today, Mr. Libby.  Are there other lawyers that you employ today?",q,MR. MAYER,start_answer
348,613,22,17,No.,a,THE WITNESS,start_question
349,614,22,18,"Okay.  For example, to create the LLC that currently operates and employs you, who created that? Which lawyer?",q,MR. MAYER,start_answer
350,617,22,21,"Lodhi.  But he didn't use an attorney.  He went online, did it himself.  He's an Ph.D., in finance, so he knows how to do all that stuff.",a,THE WITNESS,start_question
351,620,22,24,And we were talking about accountants.  Any other accountants or bookkeepers that you have used in the last five years?,q,MR. MAYER,start_answer
352,624,23,2,No.,a,THE WITNESS,start_question
353,625,23,3,"And if I asked you to list out which bookkeepers or accountants you have used in the last five years, who would those individuals be?",q,MR. MAYER,start_answer
354,628,23,6,"Well, if I've only used one, being Lodhi, that would be the one that I would list.",a,THE WITNESS,start_question
355,630,23,8,That would be it?,q,MR. MAYER,start_answer
356,631,23,9,Yeah.,a,THE WITNESS,start_question
357,632,23,10,And prior to that --,q,MR. MAYER,start_answer
358,633,23,11,There were none.,a,THE WITNESS,start_question
359,634,23,12,-- you said you used QuickBooks or --,q,MR. MAYER,start_answer
360,635,23,13,Right.,a,THE WITNESS,start_question
361,636,23,14,All right.  Where would those records be?  Have you produced those to us?,q,MR. MAYER,start_answer
362,638,23,16,No.  But I can get them from QuickBooks.,a,THE WITNESS,start_question
363,639,23,17,Those are things that you have access to?,q,MR. MAYER,start_answer
364,640,23,18,Right.  Because I asked Lodhi to retain them.,a,THE WITNESS,start_question
365,641,23,19,"So, yeah, we would ask for a copy of those. We were talking about expenses and income and property, real estate and other property.  I noticed that you have some vessels, boats, listed on some of the documents that have been produced here. What watercraft do you own, currently?",q,MR. MAYER,start_answer
