,indice,page_number,line_number,text,text_type,speaker,time_added
85,393,13,17,Okay.,q,MR. BENEVIDES,start_answer
86,394,13,18,"If I deemed them nonimportant and not relevant to anything or anything I would need in the future, I just -- you know, there's no use saving scraps of paper, things like that, or scan it if I didn't think I needed it.",a,THE WITNESS,start_question
87,399,13,23,How many years has Hennessey & MacInnis been in business?,q,MR. BENEVIDES,start_answer
88,402,14,1,"Probably 35, 40 years.",a,THE WITNESS,start_question
89,403,14,2,And who runs the company?,q,MR. BENEVIDES,start_answer
90,404,14,3,Myself and my brother do.,a,THE WITNESS,start_question
91,405,14,4,And who is your brother?,q,MR. BENEVIDES,start_answer
92,406,14,5,"Greg, Gregory.",a,THE WITNESS,start_question
93,407,14,6,So he's also MacInnis?,q,MR. BENEVIDES,start_answer
94,408,14,7,He is.,a,THE WITNESS,start_question
95,409,14,8,And where does the name Hennessey derive from?,q,MR. BENEVIDES,start_answer
96,411,14,10,"Hennessey is my grandfather's name.  He started the business in the '40s.  And that was my mother's name.  She's been in the business until just recently.  That was her married name, so myself and my brother have this part of the company.  We have brothers in other parts of the state, too. It's kind of a family thing.",a,THE WITNESS,start_question
97,418,14,17,"Uh-huh.  And what's your highest level of education, Mr. MacInnis?",q,MR. BENEVIDES,start_answer
98,420,14,19,Community college.,a,THE WITNESS,start_question
99,421,14,20,Do you have any specialized training in examining titles?,q,MR. BENEVIDES,start_answer
100,423,14,22,I do not.,a,THE WITNESS,start_question
101,424,14,23,Did you learn on the job?,q,MR. BENEVIDES,start_answer
102,425,14,24,"Yeah, yes.",a,THE WITNESS,start_question
103,427,15,1,Sort of family business?,q,MR. BENEVIDES,start_answer
104,428,15,2,Exactly.,a,THE WITNESS,start_question
105,429,15,3,And how long have you specifically been examining titles?,q,MR. BENEVIDES,start_answer
106,431,15,5,Thirty-five years.,a,THE WITNESS,start_question
107,432,15,6,How many years have you been doing business with Bruce Miller?,q,MR. BENEVIDES,start_answer
108,434,15,8,At least 25.,a,THE WITNESS,start_question
109,435,15,9,And how did you meet Mr. Miller?,q,MR. BENEVIDES,start_answer
110,436,15,10,"I don't know, to be honest with you.  I would say my grandfather might have had -- done some work back in the '70s for him.  He just evolved into a client.  He was at a different firm for a long time, and now he's been with this firm for a while, too.  So I've known Attorney Miller for quite a while.",a,THE WITNESS,start_question
111,443,15,17,So it was Attorney Miller who requested you to perform services with regard to this matter?,q,MR. BENEVIDES,start_answer
112,445,15,19,Yes.,a,THE WITNESS,start_question
113,446,15,20,Okay.  And were you paid through Mr. Miller's firm?,q,MR. BENEVIDES,start_answer
114,448,15,22,Yes.,a,THE WITNESS,start_question
115,449,15,23,Okay.  Do you have any idea who Mr. Miller's client was on this?,q,MR. BENEVIDES,start_answer
116,452,16,1,"Yeah, it was Natale.",a,THE WITNESS,start_question
117,453,16,2,Okay.  Do you have any understanding as to whether there was a title insurer involved?,q,MR. BENEVIDES,start_answer
118,455,16,4,I don't.,a,THE WITNESS,start_question
119,456,16,5,"Okay.  I'm going to look at Exhibit 2 here in the documents that you provided me.  The first document that I have here says ""Hennessey & MacInnis"" on the top here?",q,MR. BENEVIDES,start_answer
120,460,16,9,Yes.,a,THE WITNESS,start_question
121,461,16,10,What exactly is this?,q,MR. BENEVIDES,start_answer
122,462,16,11,This is just a bill.,a,THE WITNESS,start_question
123,463,16,12,It's a bill?,q,MR. BENEVIDES,start_answer
124,464,16,13,Yes.,a,THE WITNESS,start_question
125,465,16,14,"I notice the date says July 7, 2009.  Is that an accurate date?",q,MR. BENEVIDES,start_answer
126,467,16,16,Yes.,a,THE WITNESS,start_question
127,468,16,17,So when was it that you performed title examination services?,q,MR. BENEVIDES,start_answer
128,470,16,19,"Right about then.  I see the examining date is June 6.  I usually back it off a day or so.  I don't want to put down the 7th because if something afterwards were to come in, I would be -- it would show I was the whole day, so I just go back a day on it.",a,THE WITNESS,start_question
129,477,17,1,"Okay.  Did you have an understanding as to when -- well, strike that. What was your understanding as to the property that you were examining?  And what I mean by that is, what was the reason for you doing this title search?",q,MR. BENEVIDES,start_answer
130,483,17,7,It was a verbal request from him.  He --,a,THE WITNESS,start_question
131,484,17,8,From Bruce?,q,MR. BENEVIDES,start_answer
132,485,17,9,"Bruce Miller.  He called me, he said, ""My client Natale, we've done some stuff in the past."" I said, ""Yeah.""  ""He's looking to develop some property in Woburn.  It's on Dexter Ave.  It's one of these Royal Order of the Eagles things.  They bought it the late '60s, around '70.  Can you do a title?""  ""Yes."" So I went and grantee'd, looking for the owner, and that's all I found.  The Eagles got it in 1970 and got no other property on that street, so I said, ""Well, this is it.""",a,THE WITNESS,start_question
133,496,17,20,"Well, was this -- this was at or around the time of July 2009?",q,MR. BENEVIDES,start_answer
134,498,17,22,"Approximately.  I don't know how busy it was, if I got to it right away.  I'm not sure.  When the -- it wouldn't -- unless he told me, you know, ""This needs to go right away, can you do it right away"" -- I'm not sure when he actually called me. It wouldn't have been -- it would have been within a month or so.",a,THE WITNESS,start_question
135,506,18,5,Did you have an understanding as to whether the property was under an agreement or even for sale at that point?,q,MR. BENEVIDES,start_answer
136,509,18,8,"No.  I mean, he wouldn't have me do a title if it wasn't something that was going forward on something.  Maybe I don't understand the question. He, you know -- obviously, something was going to be done with the property, so he wanted a title search.",a,THE WITNESS,start_question
137,514,18,13,Did he indicate to you one way or the other whether the property was being sold to Mr. Natale?,q,MR. BENEVIDES,start_answer
138,516,18,15,Yes.,a,THE WITNESS,start_question
139,517,18,16,"So he had -- you had known that the property was under agreement, or was this just a prospective purchase?",q,MR. BENEVIDES,start_answer
140,520,18,19,"From my best recollection he said, ""You know Natale.  We've done stuff for him in the past."" I said, ""Yeah.""  He said, ""He's looking to do some developing on this piece of property.""  That was kind of the general gist of the conversation, as I recall.",a,THE WITNESS,start_question
141,527,19,1,Do you know Mr. Natale?,q,MR. BENEVIDES,start_answer
142,528,19,2,I do not.,a,THE WITNESS,start_question
143,529,19,3,Okay.  Did you have an understanding where he lived?,q,MR. BENEVIDES,start_answer
144,531,19,5,"I don't -- no, I did not know where he lived.",a,THE WITNESS,start_question
145,533,19,7,Okay.  Did you have an understanding at all as to where this property was located in Woburn?,q,MR. BENEVIDES,start_answer
146,535,19,9,"No, I've never been to Woburn, to be honest with you.",a,THE WITNESS,start_question
147,537,19,11,You had just --,q,MR. BENEVIDES,start_answer
148,538,19,12,"Whereabouts -- where the actual -- to do the search, where the property was on the street?",a,THE WITNESS,start_question
149,540,19,14,Yes.,q,MR. BENEVIDES,start_answer
150,541,19,15,"No, I wouldn't have -- I would have no way of knowing.",a,THE WITNESS,start_question
151,543,19,17,"Had you done -- well, let me ask you this: How many times did you do any research or investigation with respect to property on Dexter Avenue that was related to Mr. Natale?",q,MR. BENEVIDES,start_answer
152,547,19,21,"On this particular -- I think just this.  I may have done more that's not in my computer, but other than, you know, doing some other stuff on there, once it kind of -- the thing got blown up, for lack of a better word for it, I -- maybe I sent him another addendum search.  I know he wanted me to go back on the tax-taking stuff on this (indicating).",a,THE WITNESS,start_question
153,556,20,5,"Well, we'll get into that.",q,MR. BENEVIDES,start_answer
154,557,20,6,Okay.,a,THE WITNESS,start_question
155,558,20,7,I'm just trying to get an idea as to whether this was something that you researched before there was a transaction and then as a result of a transaction.,q,MR. BENEVIDES,start_answer
156,562,20,11,"No.  I think -- no, I shouldn't -- I'm not sure.  It was a while ago.  I mean, I knew -- I think he bought the property, papers might have been recorded.  I'm doing ""might have beens"" here.",a,THE WITNESS,start_question
157,566,20,15,Yeah.,q,MR. BENEVIDES,start_answer
158,567,20,16,"I talked to -- I happened to talk to another examiner.  He said somebody was buying a condo and the description was screwed up and it was, you know.",a,THE WITNESS,start_question
159,571,20,20,Who told you that?,q,MR. BENEVIDES,start_answer
160,572,20,21,Let's see.  I forget his name.  He works at Blue Sky Title.  He was representing an attorney who I don't know.  The attorney was representing a buyer of one of the condos.  And he said there was some sort of -- he told me there was some sort of -- that a land surveyor did something with the condo and realized it was the wrong lot.,a,THE WITNESS,start_question
161,580,21,4,"Exhibit 1, could you please turn to it again quickly.  You'll notice attached to Exhibit 1 is the real estate agreement, standard purchase and sale.  Have you ever seen this document before the subpoena?",q,MR. BENEVIDES,start_answer
162,585,21,9,(Witness reviews document.) This purchase and sale?,a,THE WITNESS,start_question
163,587,21,11,Yes.,q,MR. BENEVIDES,start_answer
164,588,21,12,No.,a,THE WITNESS,start_question
165,589,21,13,"And that's dated 2012, correct?",q,MR. BENEVIDES,start_answer
166,590,21,14,Yes.,a,THE WITNESS,start_question
167,591,21,15,Okay.  So it's your testimony that the title search that you performed was in 2009 for the property?,q,MR. BENEVIDES,start_answer
168,594,21,18,Yes.,a,THE WITNESS,start_question
169,595,21,19,Did you do a title search at all related to the actual -- related to the closing or was it --,q,MR. BENEVIDES,start_answer
170,597,21,21,That would have been for the closing (indicating).,a,THE WITNESS,start_question
171,599,21,23,This was back in 2009?,q,MR. BENEVIDES,start_answer
172,600,21,24,"Yes.  I don't know when the closing took place or anything.  I wouldn't be privy to that.  I would -- the way it works, I would do a title.  They would produce the closing, and more often than not, unless they e-filed, I would get the package to record.  But I don't -- they come in when they come in.  I don't know -- you know, they would have a long update from then.  Whether I recorded, I'm not sure, I don't remember that part.  I wouldn't have a record of me recording the transaction.",a,THE WITNESS,start_question
173,611,22,10,"I know we're all attorneys here, but pretend that we know nothing.  What do you mean by the ""recording""?",q,MR. BENEVIDES,start_answer
174,614,22,13,"Actually sending the papers to the Registry of Deeds, and they put them on record for, you know, the public.",a,THE WITNESS,start_question
175,617,22,16,Okay.,q,MR. BENEVIDES,start_answer
176,618,22,17,"So that's essentially one of my functions, it's what I do, my job.  I do title searches, and then we record the documents.  If somebody buys a house, we put the papers on record.",a,THE WITNESS,start_question
177,622,22,21,So the sale transaction documents?,q,MR. BENEVIDES,start_answer
178,623,22,22,"Right, exactly.",a,THE WITNESS,start_question
179,624,22,23,Okay.  So the second document in Exhibit 2 that you produced appears to be a title report?,q,MR. BENEVIDES,start_answer
180,627,23,1,Yes.,a,THE WITNESS,start_question
181,628,23,2,And it looks like you've got here -- are these your --,q,MR. BENEVIDES,start_answer
182,630,23,4,"Yeah, that's my handwriting.",a,THE WITNESS,start_question
183,631,23,5,Okay.  And what does the -- is that a DA in the corner?  What is that?,q,MR. BENEVIDES,start_answer
184,633,23,7,"That's a PA, Pierce Atwood.  It's just the initials of the firm I did it for.",a,THE WITNESS,start_question
185,635,23,9,"All right.  So this title report, is this the typical form that you use when you're running down a title?",q,MR. BENEVIDES,start_answer
186,638,23,12,"I do until recently, we switched to, you know, typed forms, but this is the one we used for 30 years.",a,THE WITNESS,start_question
187,641,23,15,"Okay.  And the date on this, is that accurate at the bottom?",q,MR. BENEVIDES,start_answer
188,643,23,17,"Yes, that would have been when I did it.",a,THE WITNESS,start_question
189,644,23,18,"And it says here -- and correct me if I'm wrong -- ""Bruce, is this what you need?  Back title big tax-taking mess, please advise""?",q,MR. BENEVIDES,start_answer
190,647,23,21,Yes.,a,THE WITNESS,start_question
191,648,23,22,What exactly were you trying to convey to Mr. Miller?,q,MR. BENEVIDES,start_answer
192,650,23,24,"Did you want me to go behind the tax-taking stuff, go prior to that.",a,THE WITNESS,start_question
193,653,24,2,And what was his answer to that?,q,MR. BENEVIDES,start_answer
194,654,24,3,"I think he said no at the time.  It's -- that stuff gets -- can be very -- I didn't know how much he wanted me to do, so I didn't want to spend his money and waste time if he was okay with going from 1970.  Typically, a search is 50 years with a good start date; tax takings, you know, this one had all little pieces to it, so it would have been pretty involved.  So, you know, it was basically, ""Do you want me to go behind it?""",a,THE WITNESS,start_chat
195,663,24,12,"Could you mark this as Exhibit 3, please.",side_chat,MR. BENEVIDES,is brackets
196,665,24,14,"(Marked, Exhibit 3, Title report dated 12/13/13 with ""67"" handwritten at the top.)",brackets,,start_chat
197,667,24,16,I'm going to mark this as Exhibit 4.,side_chat,MR. BENEVIDES,is brackets
198,669,24,18,"(Marked, Exhibit 4, Title report dated 12/13/13.)",brackets,,start_chat
199,671,24,20,"While we're at it, let's mark this 5.",side_chat,MR. BENEVIDES,is brackets
200,673,24,22,"(Marked, Exhibit 5, Title report dated 10/9/15.)",brackets,,start_question
201,675,24,24,"Okay.  I'm showing you Exhibit 3 and 4 first because it looks like they're identical except for a marking at the top of Exhibit 3, with the marking of a 6 and a 7 at the top, ""67""?",q,MR. BENEVIDES,start_answer
202,680,25,4,(Witness reviews document.) Yes.,a,THE WITNESS,start_question
203,681,25,5,Is that your handwriting?,q,MR. BENEVIDES,start_answer
204,682,25,6,No.,a,THE WITNESS,start_question
205,683,25,7,"Do you know what that means, this ""67""?",q,MR. BENEVIDES,start_answer
206,684,25,8,I do not.,a,THE WITNESS,start_question
207,685,25,9,Do you know whose handwriting that is?,q,MR. BENEVIDES,start_answer
208,686,25,10,I have no idea.,a,THE WITNESS,start_question
209,687,25,11,Okay.  So Exhibits 3 and 4 appear to be the same document as Exhibit -- that was contained in Exhibit 2 --,q,MR. BENEVIDES,start_answer
210,690,25,14,Yes.,a,THE WITNESS,start_question
211,691,25,15,-- correct?,q,MR. BENEVIDES,start_answer
212,692,25,16,Yes.,a,THE WITNESS,start_question
213,693,25,17,Except there seems to be more writing on it?,q,MR. BENEVIDES,start_answer
214,695,25,19,Right.,a,THE WITNESS,start_question
215,696,25,20,"Is all the handwriting on Exhibits 3 and 4 with the exception of ""67"" on 3, is that your handwriting?",q,MR. BENEVIDES,start_answer
216,699,25,23,No.,a,THE WITNESS,start_question
217,700,25,24,Okay.  Do you know whose handwriting --,q,MR. BENEVIDES,start_answer
218,702,26,1,That's Pauline O'Connor's.  That's my mother.,a,THE WITNESS,start_question
219,704,26,3,So which of this is your handwriting and which is not?,q,MR. BENEVIDES,start_answer
220,706,26,5,"Where it's ""1"" and ""2,"" that's her handwriting, and where the date was changed, that's her handwriting.",a,THE WITNESS,start_question
221,709,26,8,"Okay.  And you'll notice it looks like there's a 1 and 2 underneath ""big title"" or ""back title""?",q,MR. BENEVIDES,start_answer
222,712,26,11,"Yeah, right.",a,THE WITNESS,start_question
223,713,26,12,Is that also your mother's?,q,MR. BENEVIDES,start_answer
224,714,26,13,Yes.,a,THE WITNESS,start_question
225,715,26,14,Do you know what this writing is supposed to signify?,q,MR. BENEVIDES,start_answer
226,717,26,16,"""Tax taking,"" ""Mass. Tax liens.""  She would have added that on to this title.  She would have faxed and thrown it out, discarded it, so we -- I would not have -- I wouldn't have got an actual title to scan. She was more or less in the office and doing a lot of stuff online.  So run down -- running titles forward for a short period of time or like rundowns if you're refi-ing.  She would do those in the office, on the computer, she's faxed them over and discard them, so I wouldn't have this scanned into my system.",a,THE WITNESS,start_question
227,730,27,4,"And you'll notice the date here appears to be December 13, 2013.",q,MR. BENEVIDES,start_answer
228,732,27,6,Yes.,a,THE WITNESS,start_question
229,733,27,7,That's four years after it looks like your initial --,q,MR. BENEVIDES,start_answer
230,735,27,9,Right.,a,THE WITNESS,start_question
231,736,27,10,"-- examination. Do you know why there was a -- the date is almost, you know, than four years later?",q,MR. BENEVIDES,start_answer
232,739,27,13,"I have no idea.  He would have asked us, Bruce Miller, to run it forward, run it up, essentially.",a,THE WITNESS,start_question
233,742,27,16,Do you have any knowledge as to what was asked by Mr. Miller of your firm?,q,MR. BENEVIDES,start_answer
234,744,27,18,"No.  I can surmise he was asking, ""Can you run that Dexter Avenue in Woburn, can you run that forward?""",a,THE WITNESS,start_question
235,747,27,21,Did you speak to Mr. Miller at all about this request?,q,MR. BENEVIDES,start_answer
236,749,27,23,"I'm not sure.  I don't know if he -- he probably called me.  I mean, I don't want to -- well, I'm kind of guessing here.",a,THE WITNESS,start_question
237,753,28,2,"I don't want you to guess, but --",q,MR. BENEVIDES,start_answer
238,754,28,3,"Yeah, you know, I don't recall.  Let's put it this way.  I can -- by evidence of this, you know, somebody got in contact with us and said, ""Can you run it up?""",a,THE WITNESS,start_question
239,758,28,7,Do you keep records in your office as to phone calls or requests for --,q,MR. BENEVIDES,start_answer
240,760,28,9,"We do not.  We're a very small firm, kind of a mom-and-pop shop.",a,THE WITNESS,start_question
241,762,28,11,Okay.  Do you recall any conversations with anyone in your office about Mr. Miller's request at this time?,q,MR. BENEVIDES,start_answer
242,765,28,14,No.,a,THE WITNESS,start_question
243,766,28,15,"No?  So if you had to surmise what this was about based on the writing here, what was your inclination?",q,MR. BENEVIDES,start_chat
244,769,28,18,Objection.,side_chat,MS. SCALISI,start_question
245,770,28,19,You can answer.,q,MR. BENEVIDES,start_chat
246,771,28,20,"Did you say ""objection""?",side_chat,THE WITNESS,start_chat
247,772,28,21,Yes.  You can answer.,side_chat,MS. SCALISI,start_answer
248,773,28,22,"Oh, I would say he called somebody in my firm, maybe me, and said, ""Dave, can you run up Dexter Road in Woburn.""",a,THE WITNESS,start_question
249,777,29,1,Okay.,q,MR. BENEVIDES,start_answer
250,778,29,2,"And I would have probably let my mother know because she was -- because, you know, we're busy usually doing full titles, and she was handling that stuff online.  I said, ""Here's the sheet.  Can you run this up and fax it over to him?""  She said -- I'm sure she said, ""Okay,"" and that's what she did.",a,THE WITNESS,start_question
251,785,29,9,"Now, Exhibit 5 --",q,MR. BENEVIDES,start_answer
252,786,29,10,Yes.,a,THE WITNESS,start_question
253,787,29,11,-- could you please take a look at this. Is this your handwriting on this document?,q,MR. BENEVIDES,start_answer
254,789,29,13,No.,a,THE WITNESS,start_question
255,790,29,14,Do you know whose handwriting it is?,q,MR. BENEVIDES,start_answer
256,791,29,15,It's Pauline O'Connor's.,a,THE WITNESS,start_question
257,792,29,16,Okay.  And who is Pauline O'Connor?,q,MR. BENEVIDES,start_answer
258,793,29,17,Pauline is my mother.,a,THE WITNESS,start_question
259,794,29,18,Okay.,q,MR. BENEVIDES,start_chat
260,795,29,19,I'm sorry.  Is it O'Connor or O'Connell?,side_chat,MS. CLOUTIER,start_chat
261,797,29,21,O'Connor.,side_chat,THE WITNESS,start_question
262,798,29,22,"If you look down the -- about almost halfway down the page, is that not your signature there?",q,MR. BENEVIDES,start_answer
263,802,30,1,"That is her signing my name for insurance purposes -- actually, I shouldn't say that.  She -- I don't know why she signs my name.  Because it's Middlesex.  She actually was on -- she's on the insurance, too.",a,THE WITNESS,start_question
264,807,30,6,Okay.,q,MR. BENEVIDES,start_answer
265,808,30,7,She just -- that's force of habit.  She signs -- she puts my brother Greg's name because he's over at Suffolk.,a,THE WITNESS,start_question
266,811,30,10,"Okay.  Having read this title report, could you tell us what this entailed?",q,MR. BENEVIDES,start_answer
