,indice,page_number,line_number,text,text_type,speaker,time_added
31,186,6,20,What's because you sent it to yourself from your phone?,q,MS. HELLER,start_answer
32,188,6,22,"This e-mail, I -- I send it to -- from my phone to Travelers because -- so I could print it out.",a,THE WITNESS,start_question
33,192,7,1,So you did not directly e-mail Mr. Stuart from your Travelers' e-mail address?,q,MS. HELLER,start_answer
34,194,7,3,"I -- I don't recall doing that, no.",a,THE WITNESS,start_question
35,195,7,4,Okay.,q,MS. HELLER,is brackets
36,196,7,5,"(Whereupon, Plaintiff's Exhibit No. 7, Charles Stuart's Application, previously marked for identification was introduced for reference.)",brackets,,start_question
37,201,7,10,Okay.  I'm going to direct us to one of our prior exhibits.  This was previously marked as Plaintiff's Exhibit 7.  This is the full exhibit here.  If you want to take a look at that.  That is the application for Charles Stuart. Can you tell me what e-mail address is written at the top?,q,MS. HELLER,start_answer
38,208,7,17,I guess my work e-mail.,a,THE WITNESS,start_question
39,209,7,18,So is it possible that you communicated with Mr. Stuart from your work e-mail address?,q,MS. HELLER,start_answer
40,211,7,20,I just told you I don't recall doing that but maybe.,a,THE WITNESS,start_question
41,213,7,22,Okay.,q,MS. HELLER,is brackets
42,214,7,23,"(Whereupon, there was a discussion off the record.)",brackets,,start_question
43,218,8,2,Okay.  So what is your work e-mail address?,q,MS. HELLER,start_answer
44,220,8,4,It's on the --,a,THE WITNESS,start_question
45,221,8,5,Can you please state it for the record?,q,MS. HELLER,start_answer
46,222,8,6,"Margaret V -- m-v-a-l-e-n-t-2, @travelers.com.",a,THE WITNESS,start_question
47,224,8,8,Okay.  Thank you. And did you use both e-mail addresses to conduct rental-related businesses?,q,MS. HELLER,start_answer
48,227,8,11,I just told you no.,a,THE WITNESS,start_question
49,228,8,12,No what?,q,MS. HELLER,start_answer
50,229,8,13,I did not do that.,a,THE WITNESS,start_question
51,230,8,14,Okay.  So -- and the e-mail addresses that you gave us today were also your e-mail addresses in 2016; is that correct?,q,MS. HELLER,start_answer
52,233,8,17,"MargaretV152@gmail.com is my e-mail -- personal e-mail address, yes.",a,THE WITNESS,start_question
53,235,8,19,Now and in 2016?,q,MS. HELLER,start_answer
54,236,8,20,Yup.,a,THE WITNESS,start_question
55,237,8,21,"Okay.  So in preparation for today's deposition, did you review your e-mails in your Gmail account to determine whether you had any responsive e-mails for us?",q,MS. HELLER,start_answer
56,242,9,1,"I did that prior, long time ago when you asked me the first time.",a,THE WITNESS,start_question
57,244,9,3,When --,q,MS. HELLER,start_answer
58,245,9,4,March.,a,THE WITNESS,start_question
59,246,9,5,-- did you do that?,q,MS. HELLER,start_answer
60,247,9,6,Sometime in March.,a,THE WITNESS,start_question
61,248,9,7,And so you --,q,MS. HELLER,start_answer
62,249,9,8,There's nothing in there.,a,THE WITNESS,start_question
63,250,9,9,So you searched your Gmail account?,q,MS. HELLER,start_answer
64,251,9,10,"Yes, ma'am.",a,THE WITNESS,start_question
65,252,9,11,What terms did you use?,q,MS. HELLER,start_answer
66,253,9,12,I logged in my account and checked it.  I don't understand your question.,a,THE WITNESS,start_question
67,255,9,14,You don't understand the question?,q,MS. HELLER,start_answer
68,256,9,15,No.,a,THE WITNESS,start_question
69,257,9,16,Are you aware of the search function in Gmail?,q,MS. HELLER,start_answer
70,259,9,18,"I just logged in and checked my e-mails and I have no e-mails pertaining to this.  That was your question.  No, ma'am.",a,THE WITNESS,start_question
71,262,9,21,How did you determine that?,q,MS. HELLER,start_chat
72,263,9,22,I don't think she understands my response.,side_chat,THE WITNESS,start_chat
73,265,9,24,Just --,side_chat,MR. KELLY,start_question
74,268,10,2,Would you like to go off the record to consult with your attorney?,q,MS. HELLER,start_answer
75,270,10,4,No.  I don't.  Anything in my Gmail account has nothing to do with you or anything in this case.,a,THE WITNESS,start_question
76,273,10,7,How do you know that?,q,MS. HELLER,start_answer
77,274,10,8,I just know.  It's been years.,a,THE WITNESS,start_question
78,275,10,9,Did you perform a search in your Gmail account for any terms related to this case?,q,MS. HELLER,start_answer
79,277,10,11,"I just told you I did and there was nothing, ma'am.",a,THE WITNESS,start_question
80,279,10,13,What terms did you use?,q,MS. HELLER,start_answer
81,280,10,14,I searched for dates.  Nothing.,a,THE WITNESS,start_question
82,281,10,15,So you just searched for dates?,q,MS. HELLER,start_answer
83,282,10,16,Anything -- there's nothing there. Anything -- anything that's there is previous of --,a,THE WITNESS,start_question
84,284,10,18,Okay.,q,MS. HELLER,start_answer
85,285,10,19,Prior.,a,THE WITNESS,is brackets
86,286,10,20,"(Whereupon, Plaintiff's Exhibit No. 11, Letter Dated April 9 from Ms. Heller's Office to Attorney Kelly, was marked for identification.)",brackets,,start_question
87,293,11,2,"I'm going to offer what's been marked as Plaintiff's Exhibit 11.  If you can, please take a look at this.",q,MS. HELLER,start_chat
88,296,11,5,"I'm going to take back 16 and I'll give you a copy, Attorney Kelly.",side_chat,MS. HELLER,start_chat
89,299,11,8,Uh-huh.,side_chat,MR. KELLY,start_chat
90,300,11,9,And this is the April 9 letter from myself to Attorney Kelly.,side_chat,MS. HELLER,start_question
91,303,11,12,Have you ever seen this before?,q,MS. HELLER,start_answer
92,304,11,13,"You send so many of them. Yes, I saw all of them.",a,THE WITNESS,start_question
93,306,11,15,Okay.  Do you remember seeing this one?,q,MS. HELLER,start_answer
94,307,11,16,"Perhaps, yeah.",a,THE WITNESS,start_question
95,308,11,17,"Okay.  So in this e-mail -- I mean, in this letter, I ask that you search for a list of terms. Did you complete those searches?",q,MS. HELLER,start_answer
96,312,11,21,"Ma'am -- ma'am, let me just tell you something.  You answer -- you asked that question and I already answered it.",a,THE WITNESS,start_question
97,315,11,24,Please answer it again.,q,MS. HELLER,start_answer
98,317,12,1,There's -- there's nothing there.,a,THE WITNESS,start_question
99,318,12,2,That's not my question.,q,MS. HELLER,start_answer
100,319,12,3,That's my answer.,a,THE WITNESS,start_question
101,320,12,4,My question is did you search for each of these terms?,q,MS. HELLER,start_answer
102,322,12,6,"Yes, and there's nothing there.",a,THE WITNESS,start_question
103,323,12,7,When did you do those?,q,MS. HELLER,start_answer
104,324,12,8,When I was told to in March.,a,THE WITNESS,start_question
105,325,12,9,This letter is dated April 9.,q,MS. HELLER,start_answer
106,326,12,10,"Anything -- I wasn't going to have it before, I wasn't going to have it today or tomorrow. I don't have it. I mean, what do you want me to do?",a,THE WITNESS,start_question
107,330,12,14,I want you to do the searches and print out the results as I requested in this letter. Have you done that?,q,MS. HELLER,start_answer
108,333,12,17,"I gave you all the copies what was in my Gmail I provided copies already, ma'am.",a,THE WITNESS,start_question
109,335,12,19,No e-mails were provided after I sent this letter.,q,MS. HELLER,start_answer
110,337,12,21,Because there wasn't any.,a,THE WITNESS,start_question
111,338,12,22,But your testimony is you searched for each of these terms that is in this letter?,q,MS. HELLER,start_answer
112,340,12,24,I just told you there's nothing there.,a,THE WITNESS,start_question
113,342,13,1,That's not my question. You searched for each of these terms --,q,MS. HELLER,start_answer
114,344,13,3,Yes.,a,THE WITNESS,start_question
115,345,13,4,-- correct?,q,MS. HELLER,start_answer
116,346,13,5,And there's nothing there.,a,THE WITNESS,start_question
117,347,13,6,After April 9?,q,MS. HELLER,start_answer
118,348,13,7,Yes.,a,THE WITNESS,start_question
119,349,13,8,Did you print out the results of search?,q,MS. HELLER,start_answer
120,350,13,9,"No, there's nothing there.",a,THE WITNESS,start_question
121,351,13,10,Why didn't you print out the results of the search?,q,MS. HELLER,start_answer
122,353,13,12,Because there's nothing to print out.,a,THE WITNESS,start_question
123,354,13,13,"That would show me, if you printed out, nothing.  That's what we were looking for in this letter.",q,MS. HELLER,start_answer
124,357,13,16,"I didn't do that, ma'am.",a,THE WITNESS,start_chat
125,358,13,17,So we are going to have to continue this again so we can get those documents.,side_chat,MS. HELLER,start_answer
126,361,13,20,"There's nothing there, ma'am.",a,THE WITNESS,start_question
127,363,13,22,Right.  And that's what we need to see or else we need to get Google to send us your access --,q,MS. HELLER,start_answer
128,365,13,24,Then do that.,a,THE WITNESS,start_question
129,367,14,1,"-- to your account. Okay.  Well, if you are willing to sign an authorization for us to seek the e-mails directly from Gmail, we can do that. Is that what you prefer?",q,MS. HELLER,start_answer
130,372,14,6,Do whatever you wanted to do.,a,THE WITNESS,start_question
131,373,14,7,Will you sign an authorization?,q,MS. HELLER,start_answer
132,374,14,8,I don't know.,a,THE WITNESS,start_question
133,375,14,9,"Okay.  Well, we can't get them without an authorization from you, from Google so, unless we can get a court order -- so, I mean --",q,MS. HELLER,start_answer
134,378,14,12,So get a court order.,a,THE WITNESS,start_question
135,379,14,13,Okay.  All right.  Did you look for your old cell phone prior to today's deposition?,q,MS. HELLER,start_answer
136,381,14,15,Yes.,a,THE WITNESS,start_question
137,382,14,16,Did you find it?,q,MS. HELLER,start_answer
138,383,14,17,Yes.,a,THE WITNESS,start_question
139,384,14,18,And did you find any text messages on it?,q,MS. HELLER,start_answer
140,385,14,19,"Not from 2016, no.",a,THE WITNESS,start_question
141,386,14,20,Okay.  So you looked for text messages specifically related to this case?,q,MS. HELLER,start_answer
142,388,14,22,"Yes, ma'am.",a,THE WITNESS,start_question
143,389,14,23,When did you do that?,q,MS. HELLER,start_answer
144,390,14,24,"The last time we got a meeting here, in March, some time in March.",a,THE WITNESS,start_question
145,393,15,2,Prior to the March deposition or after the March deposition?,q,MS. HELLER,start_answer
146,395,15,4,After.,a,THE WITNESS,start_question
147,396,15,5,"Okay.  Okay.  So if there were no text messages from 2016 on the old phone that you previously testified is what you used in 2016, why weren't they there?",q,MS. HELLER,start_answer
148,400,15,9,"I don't keep my text messages, ma'am.",a,THE WITNESS,start_question
149,401,15,10,So you make it a policy to delete text messages?,q,MS. HELLER,start_answer
150,403,15,12,"Most of the time, yes.",a,THE WITNESS,start_question
151,404,15,13,Okay.,q,MS. HELLER,start_answer
152,405,15,14,I shouldn't.,a,THE WITNESS,start_question
153,406,15,15,When did you --,q,MS. HELLER,start_answer
154,407,15,16,But I'm -- I don't do that any more but --,a,THE WITNESS,start_question
155,409,15,18,When did you delete the messages from 2016?,q,MS. HELLER,start_answer
156,411,15,20,I don't remember that.  That was three years ago.  I don't know.  I don't know.,a,THE WITNESS,start_question
157,413,15,22,"Okay.  You previously testified at CHRO that when Maria Cuerda and myself called your work number, it was on a recorded line. What does that mean?",q,MS. HELLER,start_answer
158,418,16,2,"You guys are lying, that's what that means.  You guys fabricated that whole story, at least Maria did, that I told her this, this.  I don't know what she --",a,THE WITNESS,start_question
159,422,16,6,Okay.,q,MS. HELLER,start_answer
160,423,16,7,-- was talking about.,a,THE WITNESS,start_question
161,424,16,8,Okay.,q,MS. HELLER,start_chat
162,425,16,9,That is not --,side_chat,MS. HELLER,start_chat
163,426,16,10,Object as nonresponsive.,side_chat,MR. POOLE,start_chat
164,427,16,11,"Yeah, nonresponsive.",side_chat,MS. HELLER,start_question
165,429,16,13,That is not my question. What does it mean --,q,MS. HELLER,start_answer
166,431,16,15,I'm just saying --,a,THE WITNESS,start_question
167,432,16,16,-- that the calls were on a recorded line?,q,MS. HELLER,start_answer
168,434,16,18,I called her from my phone because she was threatening me.,a,THE WITNESS,start_question
169,436,16,20,That is not my question.,q,MS. HELLER,start_chat
170,437,16,21,Move to strike.,side_chat,MR. POOLE,start_question
171,439,16,23,What does it mean that the calls were on a recorded line?,q,MS. HELLER,start_answer
172,442,17,1,You are being recorded.,a,THE WITNESS,start_question
173,443,17,2,So are there recordings of those calls?,q,MS. HELLER,start_answer
174,444,17,3,I don't know.  You can -- you can ask Travelers.,a,THE WITNESS,start_question
175,446,17,5,Okay.  So you've made no efforts to obtain those recordings?,q,MS. HELLER,start_answer
176,448,17,7,"Why would I want to ask my employer of recordings of a civil case when I could get terminated for that? I'm not going to ask them for that.  If you need them, you do it.",a,THE WITNESS,start_question
177,453,17,12,"Well, in fact, the reason is we asked for them in the deposition notice, you were bound to look for them.  You were bound to look for them and bring them if they exist.",q,MS. HELLER,start_answer
178,457,17,16,I don't know if they exist and I'm not going to ask them if they exist.,a,THE WITNESS,start_question
179,459,17,18,So you would prefer that we serve Travelers with a subpoena?,q,MS. HELLER,start_answer
180,461,17,20,I don't know.,a,THE WITNESS,start_question
181,462,17,21,"Okay.  We are going to turn to discuss the property at 60 Jerry Road.  For the record, will you agree that if we refer to ""the property,"" we're referring to the property known as 5860 Jerry Road in East Hartford?",q,MS. HELLER,start_answer
182,468,18,2,I guess.,a,THE WITNESS,start_question
183,469,18,3,Yes or no?,q,MS. HELLER,start_answer
184,470,18,4,"Yes, I guess.  Yeah.",a,THE WITNESS,start_question
185,471,18,5,"So if I say ""the property,"" I'm referencing 60 Jerry Road. So you rented the property to pay for the mortgage?",q,MS. HELLER,start_answer
186,475,18,9,Absolutely.,a,THE WITNESS,start_question
187,476,18,10,Were you also receiving any profit after you paid the mortgage?,q,MS. HELLER,start_answer
188,478,18,12,No.  Never.,a,THE WITNESS,start_question
189,479,18,13,How much was the mortgage payment?,q,MS. HELLER,start_answer
190,480,18,14,I don't remember.  It was a lot.,a,THE WITNESS,start_question
191,481,18,15,"Okay.  When you rented the unit, you wanted to make sure that your tenants could pay the rent; correct?",q,MS. HELLER,start_answer
192,484,18,18,Yes.,a,THE WITNESS,start_question
193,485,18,19,And I also understand you had certain criterias; correct?,q,MS. HELLER,start_answer
194,487,18,21,Yes.,a,THE WITNESS,start_question
195,488,18,22,You asked prospective tenants about their income?,q,MS. HELLER,start_answer
196,490,18,24,Yes.,a,THE WITNESS,start_question
197,492,19,1,And their reason for moving?,q,MS. HELLER,start_answer
198,493,19,2,Yes.,a,THE WITNESS,start_question
199,494,19,3,And their credit score?,q,MS. HELLER,start_answer
200,495,19,4,Yes.,a,THE WITNESS,start_question
201,496,19,5,Anything else?,q,MS. HELLER,start_answer
202,497,19,6,How many people were living in the apartment.,a,THE WITNESS,start_question
203,499,19,8,Did you have a limit on the number of people --,q,MS. HELLER,start_answer
204,501,19,10,No.,a,THE WITNESS,start_question
205,502,19,11,-- that you would rent it to?,q,MS. HELLER,start_answer
206,503,19,12,"No, ma'am.",a,THE WITNESS,start_question
207,504,19,13,"Is there a certain credit score that you associate with the term ""fair""?",q,MS. HELLER,start_answer
208,506,19,15,Yes.,a,THE WITNESS,start_question
209,507,19,16,What?,q,MS. HELLER,start_answer
210,508,19,17,"To me fair, is very poor.",a,THE WITNESS,start_question
211,509,19,18,Is there a certain number that you associate with that?,q,MS. HELLER,start_answer
212,511,19,20,I would say between 400 to 450.,a,THE WITNESS,start_question
213,512,19,21,Did you ever ask Ms. Cortes for her exact credit score?,q,MS. HELLER,start_answer
214,514,19,23,I didn't have to ask.  She volunteered it.,a,THE WITNESS,start_question
215,517,20,1,What was her credit score?,q,MS. HELLER,start_answer
216,518,20,2,She said it was poor.,a,THE WITNESS,start_question
217,519,20,3,"Okay.  So if she said it was fair, would that have been better than poor?",q,MS. HELLER,start_answer
218,521,20,5,I don't know.,a,THE WITNESS,start_question
219,522,20,6,Okay.,q,MS. HELLER,start_answer
220,523,20,7,I don't know.,a,THE WITNESS,start_question
221,524,20,8,Okay.  Would you have rented to someone whose credit was described as fair without knowing the exact term?,q,MS. HELLER,start_answer
222,527,20,11,"I can't answer that, because I don't know what I would have done at that point in time.",a,THE WITNESS,start_question
223,529,20,13,Do you know the amount of money a person must make to no longer be eligible for Section 8?,q,MS. HELLER,start_answer
224,531,20,15,Absolutely not.,a,THE WITNESS,start_question
225,532,20,16,Do you know if a person's credit score has anything to do with whether they receive Section 8?,q,MS. HELLER,start_answer
226,535,20,19,"I don't believe it does, but I don't know.  I don't work for Section 8.  I don't know what they are.",a,THE WITNESS,start_question
227,538,20,22,Have you ever contacted anyone who does work for Section 8?,q,MS. HELLER,start_answer
228,540,20,24,"Yes, I have.",a,THE WITNESS,start_question
229,542,21,1,Who did you contact?,q,MS. HELLER,start_answer
230,543,21,2,The inspector.,a,THE WITNESS,start_question
231,544,21,3,Which inspector?,q,MS. HELLER,start_answer
232,545,21,4,"His name was Tom, East Hartford.",a,THE WITNESS,start_question
233,546,21,5,When did you contact Tom?,q,MS. HELLER,start_answer
234,547,21,6,"When I was trying to do something in my apartment.  I don't remember exactly what it was, but I did speak to him.",a,THE WITNESS,start_question
235,550,21,9,When was that?,q,MS. HELLER,start_answer
236,551,21,10,I don't remember the date or time.,a,THE WITNESS,start_question
237,552,21,11,Was it prior to August 2016 when you listed the apartment for rent?,q,MS. HELLER,start_answer
238,554,21,13,I think it was after that.,a,THE WITNESS,start_question
239,555,21,14,So it was after you listed the apartment for rent that you contacted Tom from East Hartford?,q,MS. HELLER,start_answer
240,557,21,16,"I'm not going to say the dates, because I'm not sure.  I don't know if it was August, June, I don't know.",a,THE WITNESS,start_question
241,560,21,19,What did Tom tell you?,q,MS. HELLER,start_answer
242,561,21,20,I don't remember that either.,a,THE WITNESS,start_question
243,562,21,21,Did Tom put anything in writing?,q,MS. HELLER,start_answer
244,563,21,22,No.,a,THE WITNESS,start_question
245,564,21,23,Who did to work for?,q,MS. HELLER,start_answer
246,565,21,24,Section 8.,a,THE WITNESS,start_question
247,567,22,1,"Okay.  Well, Section 8 --",q,MS. HELLER,start_answer
248,568,22,2,East Hartford.,a,THE WITNESS,start_question
249,569,22,3,"-- refers to a statutory section. Is it the East Hartford Housing Authority, the town of East Hartford?",q,MS. HELLER,start_answer
250,572,22,6,"I believe it was East Hartford Section 8. He does inspections for East Hartford, that's what he told me.",a,THE WITNESS,start_question
251,575,22,9,For Section 8?,q,MS. HELLER,start_answer
252,576,22,10,Yes.,a,THE WITNESS,start_question
253,577,22,11,Did he put anything in writing? Sorry if I asked that.,q,MS. HELLER,start_answer
254,579,22,13,You asked that and I said no.,a,THE WITNESS,start_question
255,580,22,14,Thank you. And you don't remember what he told you?,q,MS. HELLER,start_answer
256,582,22,16,No.,a,THE WITNESS,start_question
257,583,22,17,Why did you contact him?,q,MS. HELLER,start_answer
258,584,22,18,It's my right.  I can do that.  It's not --,a,THE WITNESS,start_question
259,586,22,20,What made you contact him?,q,MS. HELLER,start_answer
260,587,22,21,Because I wanted to talk to him.,a,THE WITNESS,start_question
261,588,22,22,For what reason?,q,MS. HELLER,start_answer
262,589,22,23,I don't remember.,a,THE WITNESS,start_question
263,590,22,24,You remembered talking to him but you don't remember why?,q,MS. HELLER,start_answer
264,593,23,2,Right.,a,THE WITNESS,start_question
265,594,23,3,Okay.  With respect to Mr. Charles Stuart -- that's who you rented the apartment to in August of 2016?,q,MS. HELLER,start_answer
266,597,23,6,Right.,a,THE WITNESS,start_question
267,598,23,7,Okay.,q,MS. HELLER,start_answer
268,599,23,8,Not August.  Your dates are wrong.,a,THE WITNESS,start_question
269,600,23,9,Okay.  When did you rent it to him?,q,MS. HELLER,start_answer
270,601,23,10,He moved in October 1st --,a,THE WITNESS,start_question
271,602,23,11,Okay.,q,MS. HELLER,start_answer
272,603,23,12,-- 2016.,a,THE WITNESS,start_question
273,604,23,13,Okay.  When did he apply for the apartment?,q,MS. HELLER,start_answer
274,606,23,15,I don't know the date of that.  I think it was August.,a,THE WITNESS,start_question
275,608,23,17,So --,q,MS. HELLER,start_answer
276,609,23,18,Late --,a,THE WITNESS,start_question
277,610,23,19,-- August 2016?,q,MS. HELLER,start_answer
278,611,23,20,"Late August, the end of August.",a,THE WITNESS,start_question
279,612,23,21,Okay.  So --,q,MS. HELLER,start_answer
280,613,23,22,So be specific with your dates.,a,THE WITNESS,start_question
281,614,23,23,My date was not incorrect then.  He applied in August --,q,MS. HELLER,start_answer
282,617,24,1,"No, your date --",a,THE WITNESS,start_question
283,618,24,2,-- 2016.,q,MS. HELLER,start_answer
284,619,24,3,"Your date is incorrect.  You said August. August could be August 1st, August -- in the application and the lease that I submitted, has the actual dates.  I don't recall and I cannot tell you --",a,THE WITNESS,start_question
285,624,24,8,Okay.,q,MS. HELLER,start_answer
286,625,24,9,-- at the moment.,a,THE WITNESS,start_question
287,626,24,10,So I do have a copy of the lease here somewhere.  Give me just a moment.,q,MS. HELLER,is brackets
288,628,24,12,"(Whereupon, Plaintiff's Exhibit No. 13, Lease, was marked for identification.)",brackets,,start_question
289,632,24,16,It has been marked as Plaintiff's Exhibit 13. Can you -- I'm going to take this one back. Can you let me know if this is the lease you signed with Charles Stuart?,q,MS. HELLER,start_answer
290,638,24,22,Looks like it.,a,THE WITNESS,start_chat
291,639,24,23,Attorney Kelly.,side_chat,MS. HELLER,start_chat
292,640,24,24,Thank you.,side_chat,MR. KELLY,start_question
293,643,25,2,Okay.  Can you flip through to just confirm that it is the lease you signed with Charles Stuart?,q,MS. HELLER,is brackets
294,646,25,5,"(Whereupon, the court reporter requests clarification.)",brackets,,start_chat
295,648,25,7,"No, I'm talking to my attorney.",side_chat,THE WITNESS,start_question
296,651,25,10,"Well, we are still on the record so he needs to hear you.",q,MS. HELLER,start_answer
297,653,25,12,"The date on the lease says ""9/30/2016.""",a,THE WITNESS,start_question
298,654,25,13,Okay.  Thank you. And were there any defects in the apartment when you rented it to him?,q,MS. HELLER,start_answer
299,657,25,16,"Yes, there was a few.",a,THE WITNESS,start_question
300,658,25,17,What were they?,q,MS. HELLER,start_answer
301,659,25,18,I had to clean up the furnace and issues with the bathroom.,a,THE WITNESS,start_question
302,661,25,20,Were those still issues when he moved in?,q,MS. HELLER,start_answer
303,662,25,21,"No, because he was living in a house and he had to -- he didn't want to move in right away because he had something going on -- personal issues that I don't want to discuss.  And he said he didn't want to move in right away, so he --",a,THE WITNESS,start_question
304,668,26,2,When did he move in?,q,MS. HELLER,start_answer
305,669,26,3,"I just told you, October 1st.",a,THE WITNESS,start_question
306,670,26,4,Okay.  And did you run his credit report?,q,MS. HELLER,start_answer
307,671,26,5,He ran his credit report.,a,THE WITNESS,start_question
308,672,26,6,Did he provide a copy of it to you?,q,MS. HELLER,start_answer
309,673,26,7,"He consented to running his credit report, but when I tried to run his credit report, I had an issue.  And so we discussed it amongst ourselves that he was going to do it.",a,THE WITNESS,start_question
310,677,26,11,Did he provide it to you?,q,MS. HELLER,start_answer
311,678,26,12,Yes.,a,THE WITNESS,start_question
312,679,26,13,What was his credit score?,q,MS. HELLER,start_answer
313,680,26,14,I can't give you that because he's not here and he doesn't consent to that.,a,THE WITNESS,start_question
314,682,26,16,I disagree.,q,MS. HELLER,start_answer
315,683,26,17,Well --,a,THE WITNESS,start_question
316,684,26,18,It's not privileged.,q,MS. HELLER,start_answer
317,685,26,19,It is.,a,THE WITNESS,start_question
318,686,26,20,It is relevant to this case.,q,MS. HELLER,start_answer
319,687,26,21,I will not discuss someone else's credit unless they are here.  He has to consent to be able to do that or he has to be here.  I'm sorry.,a,THE WITNESS,start_question
320,690,26,24,Can you please --,q,MS. HELLER,start_chat
321,692,27,1,Can we go off the record for a second?,side_chat,MR. POOLE,is brackets
322,694,27,3,"(Whereupon, there was a recess taken from 10:26 a.m. to 10:40 a.m.)",brackets,,start_question
323,697,27,6,Did Mr. Stuart provide you with a copy of his credit report?,q,MS. HELLER,start_answer
324,699,27,8,Yes.,a,THE WITNESS,start_question
325,700,27,9,Do you still have that?,q,MS. HELLER,start_answer
326,701,27,10,"No, ma'am.",a,THE WITNESS,start_question
327,702,27,11,What did you do with that?,q,MS. HELLER,start_answer
328,703,27,12,"When I sold the house, I gave all the information back to --",a,THE WITNESS,is brackets
329,705,27,14,"(Whereupon, the court reporter requests clarification.)",brackets,,start_answer
330,707,27,16,-- to the new owners.,a,THE WITNESS,start_question
331,709,27,18,So you did not keep a copy of his credit report when you sold the house?,q,MS. HELLER,start_answer
332,711,27,20,"No, ma'am.",a,THE WITNESS,start_question
333,712,27,21,Okay.  And that was in 2018; correct?,q,MS. HELLER,start_answer
334,713,27,22,I think it was 2017 -- I'm not sure about the year.  I think it was 2017.,a,THE WITNESS,start_question
335,715,27,24,"It was after this lawsuit was filed, though?",q,MS. HELLER,start_answer
336,718,28,2,Yes.  But the house was on the market prior to that as well.,a,THE WITNESS,start_question
337,720,28,4,What was Mr. Stuart's credit score?,q,MS. HELLER,start_answer
338,721,28,5,"Off the top of my head, I don't remember.",a,THE WITNESS,start_question
339,722,28,6,What was his race?,q,MS. HELLER,start_answer
340,723,28,7,White.,a,THE WITNESS,start_question
341,724,28,8,And did he have children?,q,MS. HELLER,start_answer
342,725,28,9,He had grandchildren.,a,THE WITNESS,start_question
343,726,28,10,Did they live with him?,q,MS. HELLER,start_answer
344,727,28,11,Two days out of the week.,a,THE WITNESS,start_question
345,728,28,12,Did anyone else live with him?,q,MS. HELLER,start_answer
346,729,28,13,"No, not that I -- not that I know of, no.",a,THE WITNESS,start_question
347,730,28,14,Okay.,q,MS. HELLER,start_answer
348,731,28,15,What does his race matter?,a,THE WITNESS,start_question
349,732,28,16,"I'm sorry.  I can't answer questions on the record in your deposition. So with respect Jennifer Briones, B-r-i-o-n-e-s, did she submit an application to rent the unit?",q,MS. HELLER,start_answer
350,737,28,21,She did.,a,THE WITNESS,start_question
351,738,28,22,Where is that application?,q,MS. HELLER,start_answer
352,739,28,23,I thought it was in the file.,a,THE WITNESS,start_question
353,740,28,24,"Okay.  Well, I don't have a copy of it so did you look for it?",q,MS. HELLER,start_answer
