,indice,page_number,line_number,text,text_type,speaker,time_added
42,253,9,11,"I was a faculty at Drexel, so I think -- well, when it closed, when it closed it was probably maybe 2006 or 7.",a,THE WITNESS,start_question
43,256,9,14,"Okay.  And so after that, the company that you were operating operated under the S-Bond name?",q,MR. BLUM,start_answer
44,259,9,17,"Only, yes.",a,THE WITNESS,start_question
45,260,9,18,Are you the sole owner of S-Bond?,q,MR. BLUM,start_answer
46,261,9,19,Yes.,a,THE WITNESS,start_question
47,262,9,20,Is it a corporation?,q,MR. BLUM,start_answer
48,263,9,21,"Yes, LLC.",a,THE WITNESS,start_question
49,264,9,22,An LLC formed in Pennsylvania?,q,MR. BLUM,start_answer
50,265,9,23,Yes.,a,THE WITNESS,start_question
51,266,9,24,"Okay.  And could you tell us just very briefly, what is the business of S-Bond?",q,MR. BLUM,start_answer
52,269,10,2,"We do joining of dissimilar materials using special deformulations of solders that we have patented, and so we use that as selling the material and we also sell some joining services.",a,THE WITNESS,start_question
53,274,10,7,All right.  And has that basically been the business the entire time that you have operated?,q,MR. BLUM,start_answer
54,277,10,10,Yes.,a,THE WITNESS,start_question
55,278,10,11,"At some point did you come to operate in a building, did S-Bond come to operate in a building on West 5th Street in Lansdale?",q,MR. BLUM,start_answer
56,282,10,15,Yes.,a,THE WITNESS,start_question
57,283,10,16,About when did you move in there?,q,MR. BLUM,start_answer
58,284,10,17,Around 2000.,a,THE WITNESS,start_question
59,285,10,18,Okay.  So like right around the time of the formation?,q,MR. BLUM,start_answer
60,287,10,20,"Yeah, it was very close to that.",a,THE WITNESS,start_question
61,288,10,21,"Okay.  And when you moved into there, my recollection is there's like six kind of condo units in that building, were you in one of those units?",q,MR. BLUM,start_answer
62,293,11,1,We were in one of them.,a,THE WITNESS,symbols
63,294,11,2,- - -,symbols,,is brackets
64,295,11,3,(Floor plan marked Smith Exhibit 1.),brackets,,symbols
65,297,11,5,- - -,symbols,,start_question
66,299,11,7,I'm going to mark as Exhibit 1 to your deposition a floor plan actually for that building.  Okay.  If you can just take a moment and look at that for me.,q,MR. BLUM,start_answer
67,303,11,11,Uh-huh.,a,THE WITNESS,start_question
68,304,11,12,Do you recognize that in general?,q,MR. BLUM,start_answer
69,305,11,13,Yes.,a,THE WITNESS,start_question
70,306,11,14,"Okay.  And can you tell me, as you sit there, do you recognize that the bottom of that diagram is basically standing on West 5th Street; is that correct?",q,MR. BLUM,start_answer
71,310,11,18,Yes.,a,THE WITNESS,start_question
72,311,11,19,"Okay.  If we were standing on West 5th Street looking at the building, which unit would be the one that S-Bond Technologies moved into?",q,MR. BLUM,start_answer
73,315,11,23,"This one here, I forget the number, what unit it was.",a,THE WITNESS,start_question
74,318,12,1,"Doesn't matter, okay.  Is it the one, it almost likes like it has ""MRI"" written on it?",q,MR. BLUM,start_answer
75,321,12,4,"Material Resources International, when we first took it.",a,THE WITNESS,start_question
76,323,12,6,"When you moved in there, who was the landlord?",q,MR. BLUM,start_answer
77,325,12,8,Clemens Uniforms.,a,THE WITNESS,start_question
78,326,12,9,"And from the time that you were there until the time that it ended, was Clemens your --",q,MR. BLUM,start_answer
79,329,12,12,Landlord.,a,THE WITNESS,start_question
80,330,12,13,-- landlord?,q,MR. BLUM,start_answer
81,331,12,14,Uh-huh.,a,THE WITNESS,start_question
82,332,12,15,"I want to just talk physically about the space for a minute.  When you moved in there in 2000, did you do anything to like change the physical layout?",q,MR. BLUM,start_answer
83,336,12,19,No.,a,THE WITNESS,start_question
84,337,12,20,"Is it accurate that when you first walked in off of 5th Street, there were some offices there?",q,MR. BLUM,start_answer
85,340,12,23,Yes.,a,THE WITNESS,start_question
86,341,12,24,Okay.  And did that remain the case until the fire occurred in 2016?,q,MR. BLUM,start_answer
87,344,13,2,Yes.,a,THE WITNESS,start_question
88,345,13,3,"Okay.  And when you walked into those offices, if you went through the office, would it be accurate that there would be what I would call warehouse space behind the office?",q,MR. BLUM,start_answer
89,350,13,8,Yes.,a,THE WITNESS,start_question
90,351,13,9,And did you have a garage door or some type of opening onto the back parking lot?,q,MR. BLUM,start_answer
91,354,13,12,"Yeah, there was a loading dock and then a ground level garage door.",a,THE WITNESS,start_question
92,356,13,14,Okay.  And was there also a man door there or just the garage door?,q,MR. BLUM,start_answer
93,358,13,16,Man door as well.,a,THE WITNESS,start_question
94,359,13,17,"Okay.  And if we were standing in the warehouse looking at the office space, is it accurate that that kind of only went up one floor and there was like open space above the office?",q,MR. BLUM,start_answer
95,364,13,22,Yes.,a,THE WITNESS,start_question
96,365,13,23,"Okay.  And if we were in your space, the, what I'll call the side walls of the space, what were they constructed of, if you know?",q,MR. BLUM,start_answer
97,370,14,3,"To the left there was a concrete wall, if you're looking into the space from the back.  And to the right, it wasn't the same wall, it wasn't a firewall.  The other wall was a firewall, what they call a firewall.",a,THE WITNESS,start_question
98,376,14,9,"So just to make sure I understood you correctly, if we're at the back at the loading dock when you're looking in, the wall on your left was cinder --",q,MR. BLUM,start_answer
99,380,14,13,"Concrete, cinderblock wall.",a,THE WITNESS,start_question
100,381,14,14,"Cinderblock, okay.  Were there any openings between your space where that cinderblock wall was and the neighbor next door?",q,MR. BLUM,start_answer
101,385,14,18,There might have been at one time but it was closed off.,a,THE WITNESS,start_question
102,387,14,20,"When you say it was closed off, was it closed off by like concrete or closed off by like a door?",q,MR. BLUM,start_answer
103,390,14,23,I don't recall.,a,THE WITNESS,start_question
104,391,14,24,"Okay.  And how about your, if we were standing at the back again and to the right of your space, was there any openings between your space and the neighbor to the right?",q,MR. BLUM,start_answer
105,397,15,5,None that I recall.,a,THE WITNESS,start_question
106,398,15,6,"And going back to, let's say, the day before the fire occurred, had you had any discussions with Clemens up until that point about them asking you to change the unit that you were in?",q,MR. BLUM,start_answer
107,403,15,11,There was some discussions about that eventually happening.,a,THE WITNESS,start_question
108,405,15,13,Okay.  And when did those discussions start?,q,MR. BLUM,start_answer
109,407,15,15,I don't recall.,a,THE WITNESS,start_question
110,408,15,16,"And just in general in terms of before the fire, weeks, months?",q,MR. BLUM,start_answer
111,410,15,18,Months.,a,THE WITNESS,start_question
112,411,15,19,And what do you recall the substance of those discussions being?,q,MR. BLUM,start_answer
113,413,15,21,"If I recall, it was probably he was looking to grow and use that space and was asking me to take the end unit.",a,THE WITNESS,start_question
114,416,15,24,"I'm sorry, take the --",q,MR. BLUM,start_answer
115,418,16,1,This unit here.,a,THE WITNESS,start_question
116,419,16,2,"The end unit, is that what you said?",q,MR. BLUM,start_answer
117,420,16,3,"Yes, end unit.",a,THE WITNESS,start_question
118,421,16,4,Had you discussed any timeline to do that?,q,MR. BLUM,start_answer
119,423,16,6,No.,a,THE WITNESS,start_question
120,424,16,7,"And at the time before the fire, did you have a written lease with Clemens?",q,MR. BLUM,start_answer
121,426,16,9,"We were on a, I think the lease is officially expired but we were on a year to year.",a,THE WITNESS,start_question
122,429,16,12,"Okay.  And if you recall, what were you paying in rent at the time of the fire?",q,MR. BLUM,start_answer
123,431,16,14,"I'd say nearly $3,000 a month, something like that.",a,THE WITNESS,start_question
124,433,16,16,"Going back, let's say, the day before the fire occurred, how many employees did S-Bond Technologies have?",q,MR. BLUM,start_answer
125,436,16,19,"Approximately, because I don't recall the exact number --",a,THE WITNESS,start_question
126,438,16,21,Sure.,q,MR. BLUM,start_answer
127,439,16,22,-- probably eight.,a,THE WITNESS,start_question
128,440,16,23,"Okay.  And were you actually at that point in time, in like the early summer of 2016, doing like real work in the warehouse in the back, were you actually producing material back there?",q,MR. BLUM,start_answer
129,446,17,4,Yes.,a,THE WITNESS,start_question
130,447,17,5,Okay.  And during that time frame did you have any flammable material stored in your space?,q,MR. BLUM,start_answer
131,450,17,8,We had solvents and we had a flammable cabinet that we stored solvents in.,a,THE WITNESS,start_question
132,452,17,10,Okay.  And did you store any material anywhere in this building or any related buildings other than in your individual space?,q,MR. BLUM,start_answer
133,456,17,14,No.,a,THE WITNESS,start_question
134,457,17,15,How did you learn that the fire had occurred at the property?,q,MR. BLUM,start_answer
135,459,17,17,Woken up by my wife.,a,THE WITNESS,start_question
136,460,17,18,Okay.  And how did she learn of it?,q,MR. BLUM,start_answer
137,461,17,19,The alarm company finally called her because I was ignoring the call from a 1-800 service number at 11 o'clock or 11:30 at night.,a,THE WITNESS,start_question
138,465,17,23,Okay.  So did you have alarms of some type in your space?,q,MR. BLUM,start_answer
139,468,18,1,"Smoke, fire, and burglar alarm system.",a,THE WITNESS,start_question
140,470,18,3,Okay.  And what was the name of that company?,q,MR. BLUM,start_answer
141,472,18,5,Czarstar is the folks who installed it.  I'm trying to remember the name of the company that was actually monitoring it.,a,THE WITNESS,start_question
142,475,18,8,Okay.  Do you know at what point in time you got the first call from them?,q,MR. BLUM,start_answer
143,477,18,10,Around 11:30 in the evening.,a,THE WITNESS,start_question
144,478,18,11,And what type of fire detection equipment was inside your space?,q,MR. BLUM,start_answer
145,480,18,13,When you say what type?,a,THE WITNESS,start_question
146,481,18,14,Was it a smoke detector?,q,MR. BLUM,start_answer
147,482,18,15,"Smoke, fire, burglar.",a,THE WITNESS,start_question
148,483,18,16,And what type of fire detection was in there?,q,MR. BLUM,start_answer
149,485,18,18,I don't know.  It's part of the package.,a,THE WITNESS,start_question
150,487,18,20,And it did have some type of central station monitoring?,q,MR. BLUM,start_answer
151,489,18,22,Yes.,a,THE WITNESS,start_question
152,490,18,23,"And do you, you have no recollection as you sit here today who the central station monitoring company was?",q,MR. BLUM,start_answer
153,494,19,2,"Not at the moment, no.",a,THE WITNESS,start_question
154,495,19,3,Okay.  Could you find that somewhere?,q,MR. BLUM,start_answer
155,497,19,5,I can on bills.,a,THE WITNESS,start_question
156,498,19,6,Okay.,q,MR. BLUM,start_answer
157,499,19,7,But I'd have to find out.,a,THE WITNESS,start_question
158,500,19,8,"All right.  I would, if you could find that for us, we would like to know who that was because I'd like to know the time when they received the first call, the first signal?",q,MR. BLUM,start_answer
159,505,19,13,"The first signal was smoke, I do recall that.  And then later, I'm standing in the fire and they're still calling me.",a,THE WITNESS,start_question
160,508,19,16,"So your wife awoke you, like did they call the house or --",q,MR. BLUM,start_answer
161,510,19,18,She was in California.,a,THE WITNESS,start_question
162,511,19,19,"So did she have like, is she one of the alternative people for them to call?",q,MR. BLUM,start_answer
163,513,19,21,Yeah.,a,THE WITNESS,start_question
164,514,19,22,What did she tell you?,q,MR. BLUM,start_answer
165,515,19,23,That the alarm company is calling and I think she mentioned the smoke alarm was running.,a,THE WITNESS,start_question
166,519,20,2,Okay.,q,MR. BLUM,start_answer
167,520,20,3,And then shortly thereafter my coworker notified me because his dad is an avid listener to the fire station calls and said there was a fire at our address.,a,THE WITNESS,start_question
168,524,20,7,And did you drive there immediately?,q,MR. BLUM,start_answer
169,525,20,8,Yes.,a,THE WITNESS,start_question
170,526,20,9,And where do you live?,q,MR. BLUM,start_answer
171,527,20,10,I live in Blue Bell.,a,THE WITNESS,start_question
172,528,20,11,Okay.  And what did you observe when you got there?,q,MR. BLUM,start_answer
173,530,20,13,"Smoke, orange sky as I approached, and a lot of fire hoses.",a,THE WITNESS,start_question
174,532,20,15,"And did you like walk, were you able to park locally and walk up to the scene?",q,MR. BLUM,start_answer
175,534,20,17,"I parked a block or two away and then walked to the scene, yes.",a,THE WITNESS,start_question
176,536,20,19,"And when you walked to the scene, which side of the building did you approach from?",q,MR. BLUM,start_answer
177,539,20,22,"Whatever this side is, I forget the name of that side.",a,THE WITNESS,start_question
178,541,20,24,Mitchell Street?,q,MR. BLUM,start_answer
179,543,21,1,Yes.,a,THE WITNESS,start_question
180,544,21,2,And were you walking down 5th Street or down Mitchell?,q,MR. BLUM,start_answer
181,546,21,4,Mitchell.,a,THE WITNESS,start_question
182,547,21,5,"As you walked down Mitchell, tell me what you saw as you got towards the building?",q,MR. BLUM,start_answer
183,549,21,7,"Fire engines, ladders over the roof.",a,THE WITNESS,start_question
184,550,21,8,Okay.,q,MR. BLUM,start_answer
185,551,21,9,"Water being poured onto the fire, end of the building, which was really this half, those two-thirds.",a,THE WITNESS,start_question
186,554,21,12,"And when you say this half or two-thirds, you're indicating the half or two-thirds towards Mitchell Street?",q,MR. BLUM,start_answer
187,557,21,15,Correct.,a,THE WITNESS,start_question
188,558,21,16,And did you stay in front of the building or did you walk around to the back?,q,MR. BLUM,start_answer
189,560,21,18,Eventually walked to the back.,a,THE WITNESS,start_question
190,561,21,19,"When you first got there, though, did you walk down the front?",q,MR. BLUM,start_answer
191,563,21,21,Yes.,a,THE WITNESS,start_question
192,564,21,22,And tell me what you observed when you walked down the front of the building?,q,MR. BLUM,start_answer
193,566,21,24,"Firemen all over the place, ladders on the back side dumping water, cutting holes in the roof, and breaking windows to get in.",a,THE WITNESS,start_question
194,570,22,3,"And as you walked down 5th Street, there are a series of windows across the front of that building; is that correct?",q,MR. BLUM,start_answer
195,573,22,6,Correct.,a,THE WITNESS,start_question
196,574,22,7,"Were you able or do you recall, did you see any actual fire through those windows?",q,MR. BLUM,start_answer
197,576,22,9,Yes.,a,THE WITNESS,start_question
198,577,22,10,Do you recall approximately what time it was when you arrived at the scene?,q,MR. BLUM,start_answer
199,579,22,12,12:30 time frame.,a,THE WITNESS,start_question
200,580,22,13,Okay.,q,MR. BLUM,start_answer
201,581,22,14,A.m.,a,THE WITNESS,start_question
202,582,22,15,"Yes.  And as you walked down towards the S-Bond unit, can you tell me what conditions you saw around your unit?",q,MR. BLUM,start_answer
203,585,22,18,"Quiet, there hadn't been any fire in that unit yet.  They were dumping water over that unit into the hot side of the unit.",a,THE WITNESS,start_question
204,588,22,21,Okay.  And then did you walk around to the rear of the building at some point?,q,MR. BLUM,start_answer
205,590,22,23,Yes.,a,THE WITNESS,start_question
206,591,22,24,And tell me what you observed at the rear of the building?,q,MR. BLUM,start_answer
207,594,23,2,"They were trying to get some doors open.  Again, I saw the opposite side of the ladders that were dumping water, I think some firemen were on the roof cutting holes.",a,THE WITNESS,start_question
208,598,23,6,Were any of the doors at the rear open when you walked back there?,q,MR. BLUM,start_answer
209,600,23,8,"When I walked back, no, but while I was there, they got them open.  They opened my unit and the one adjacent to it.",a,THE WITNESS,start_question
210,603,23,11,"All right.  And when they opened your unit, were you are able to see inside?",q,MR. BLUM,start_answer
211,605,23,13,Yes.,a,THE WITNESS,start_question
212,606,23,14,And what did you observe?,q,MR. BLUM,start_answer
213,607,23,15,A very expensive piece of equipment that belonged to my customer in a safe condition.  It was just smoke.  There was no fire involved.,a,THE WITNESS,start_question
214,611,23,19,Okay.  And when was the first time that you were ever able to walk back into your unit?,q,MR. BLUM,start_answer
215,614,23,22,"Went home that night at around 5:00, 4:00 a.m., came back around 9:30, and probably about lunchtime the following day, the fire marshal escorted us through.",a,THE WITNESS,start_question
216,619,24,2,And do you remember who the fire marshal was?,q,MR. BLUM,start_answer
217,621,24,4,I forget his name.,a,THE WITNESS,start_question
218,622,24,5,"Jay Daveler, does that ring a bell?",q,MR. BLUM,start_answer
219,623,24,6,Might be.,a,THE WITNESS,start_question
220,624,24,7,"Okay.  And when you say he escorted you through, who was with you?",q,MR. BLUM,start_answer
221,626,24,9,"The gentleman who was the, I think EDS -- no, emergency -- EDS person was there at the scene.  They were disaster service.",a,THE WITNESS,start_question
222,629,24,12,Right.,q,MR. BLUM,start_answer
223,630,24,13,"So I had just called my insurance company, asked them what I should do.  They said do whatever you have to do, if you need to hire that person, go ahead.  So I went up to him and so he escorted -- he was escorted with me and my coworker through the unit just to see what had to get removed quickly.",a,THE WITNESS,start_question
224,637,24,20,And tell me what you observed when you walked through the unit at that time?,q,MR. BLUM,start_answer
225,639,24,22,"Dark, dank, wet, smoky, black everywhere, water about an inch on the floor everywhere, some water dripping through some of the ceiling tiles.  That's what I recall.",a,THE WITNESS,start_question
226,644,25,2,Okay.  And was there any evidence to you or indication to you that there had been any fire in the unit itself?,q,MR. BLUM,start_answer
227,647,25,5,"When we went up to the upper mezzanine, which is the upper level, some fire had entered the very corner of that upper mezzanine.  Otherwise there was no fire in the unit.",a,THE WITNESS,start_question
228,652,25,10,Tell me what you mean by the upper mezzanine?,q,MR. BLUM,start_answer
229,654,25,12,"Sorry for pointing, but it's this upper corner because that evening prior we had seen the firemen breaking into that area because that was a hotspot they were trying to get water on.",a,THE WITNESS,start_question
230,659,25,17,"When you say the upper area, is that the area above the offices?",q,MR. BLUM,start_answer
231,661,25,19,"Above that office, yes.",a,THE WITNESS,start_question
232,662,25,20,"And what kind of space was up there above the office, was it space that you could walk on or --",q,MR. BLUM,start_answer
233,665,25,23,"Yes.  It was probably 8 foot high to the beams, steel beams, and then there was a steel roof above that.",a,THE WITNESS,start_question
234,669,26,2,And did your company use that for any purpose?,q,MR. BLUM,start_answer
235,671,26,4,We used it for storage.,a,THE WITNESS,start_question
236,672,26,5,Okay.  And what type of things were stored up there?,q,MR. BLUM,start_answer
237,674,26,7,"Solder materials, old files, tooling, stuff that you use temporarily, metal.",a,THE WITNESS,start_question
238,677,26,10,"And after you walked through the property that first day after the fire, tell me what occurred next?",q,MR. BLUM,start_answer
239,680,26,13,"The fire marshal mentioned that there was a good chance that they would be tearing the building down, and he gave us six hours to get all our stuff out.",a,THE WITNESS,start_question
240,684,26,17,Okay.  So --,q,MR. BLUM,start_answer
241,685,26,18,"So we immediately started dragging stuff out the back doors, and the EDS company was pulling up all kinds of trucks, we were loading stuff on trucks just to get as much salvage equipment and office things out of there.  And then the computers were picked up, and all that stuff, and given to another company who had responsibility for making sure those computers remained operational.",a,THE WITNESS,start_question
242,695,27,3,And do you remember who that company was?,q,MR. BLUM,start_answer
243,697,27,5,"I forget the -- well, EDS was the contractor, so they had a subcontractor --",a,THE WITNESS,start_question
244,699,27,7,Okay.,q,MR. BLUM,start_answer
245,700,27,8,-- who handles electronic equipment. I forget the name of that company.,a,THE WITNESS,start_question
246,702,27,10,"Okay.  And so at the end of that six hours, had you removed everything that you thought was salvageable?",q,MR. BLUM,start_answer
247,705,27,13,Yes.,a,THE WITNESS,start_question
248,706,27,14,And what did EDS do with that material?,q,MR. BLUM,start_answer
249,708,27,16,Stored it in a unit that they owned maybe six miles away.,a,THE WITNESS,start_question
250,710,27,18,"And what did you do, if anything, to then get your business back in operation?",q,MR. BLUM,start_answer
251,712,27,20,Went out and rented a space.,a,THE WITNESS,start_question
252,713,27,21,Okay.,q,MR. BLUM,start_answer
253,714,27,22,Within a week.,a,THE WITNESS,start_question
254,715,27,23,And where did you rent that space out?,q,MR. BLUM,start_answer
255,718,28,1,2299 Amber Drive in Hatfield.,a,THE WITNESS,start_question
256,719,28,2,"And in your space at the Clemens facility, how many square feet did you have there?",q,MR. BLUM,start_answer
257,722,28,5,"About 4,600 on the floor level and probably another 1,000 feet at the mezzanine.",a,THE WITNESS,start_question
258,724,28,7,"And when you got to your spot in Hatfield, how much space did you have available to you?",q,MR. BLUM,start_answer
259,727,28,10,"The space that was available was 15,000, and then we checked with the insurance company if we could co-locate with another company that I had a relationship with and share the space.  And we did, and Cap approved that in terms of us making that deal to get into that space to get operational.",a,THE WITNESS,start_question
260,734,28,17,"And what was the rental, the total rental, on that new space?",q,MR. BLUM,start_answer
261,736,28,19,"Roughly 10,000.",a,THE WITNESS,start_question
262,737,28,20,And how much of that was your company responsible for?,q,MR. BLUM,start_answer
263,739,28,22,"When the first year was decided, it was, we were responsible for 10 and the other company was responsible for 5 thousand square feet.",a,THE WITNESS,start_question
264,744,29,2,Okay.  And what was the amount of rent that you paid and the other company paid?,q,MR. BLUM,start_answer
265,746,29,4,"I don't recall exactly, but maybe it was 7,000 for us and 3,000 for them or 6,500/3,500, something in that order.",a,THE WITNESS,start_question
266,749,29,7,"All right.  I'm going to show you a document which we marked at another deposition, so the exhibit number on it is going to be Farr 1.  I'm going to ask you if you can just take a look at that for a moment, please.",q,MR. BLUM,start_answer
267,755,29,13,"Uh-huh.  When you day document, all the pages?",a,THE WITNESS,start_question
268,757,29,15,"Yes, just flip through it once, and the first question I'm going to ask you is have you ever seen that in that format before?",q,MR. BLUM,start_answer
269,760,29,18,"I think I provided them some of the photos, but I don't recall seeing the format.",a,THE WITNESS,start_question
270,762,29,20,"In the beginning there are a whole series of photographs of the outside of the building and the truck, which I'm going to skip, so if you go to Page 15, do you know, is that a photograph that you took?",q,MR. BLUM,start_answer
271,768,30,1,I don't recall if I took this one.,a,THE WITNESS,start_question
272,769,30,2,All right.  So do you recognize what is shown in the photograph that's on Page 15 of Farr Exhibit 1?,q,MR. BLUM,start_answer
273,772,30,5,Yes.,a,THE WITNESS,start_question
274,773,30,6,Can you just tell us briefly what that is?,q,MR. BLUM,start_answer
275,775,30,8,"That's our shop area, the warehouse space in behind the office area.",a,THE WITNESS,start_question
276,777,30,10,And can you tell me like which direction and how we're looking at it?  It appears that there's some doors to the right-hand side?,q,MR. BLUM,start_answer
277,781,30,14,"This is coming in the man door in the back and looking into the shop, so those two doors -- well, you don't see two, the first door is what you call the loading dock door and on the other side of the steel beam is the drive-up door.",a,THE WITNESS,start_question
278,787,30,20,Okay.  And where would the offices be?,q,MR. BLUM,start_answer
279,789,30,22,To the left.,a,THE WITNESS,start_question
280,790,30,23,"Okay.  And is this photograph, to the best of your knowledge, taken immediately after the fire and before anything was removed?",q,MR. BLUM,start_answer
281,795,31,3,Yes.,a,THE WITNESS,start_question
282,796,31,4,Okay.,q,MR. BLUM,start_answer
283,797,31,5,"No, wait a minute.  It was taken -- there's something that's not there anymore, so something has been removed.",a,THE WITNESS,start_question
284,800,31,8,Do you know what it was that was removed?,q,MR. BLUM,start_answer
285,802,31,10,"Our hot plate system that we had here that had some very expensive equipment on it, so.",a,THE WITNESS,start_question
286,805,31,13,And removed as part of the cleanout that you talked about earlier?,q,MR. BLUM,start_answer
287,807,31,15,"I believe so, from what I'm seeing here.",a,THE WITNESS,start_question
288,809,31,17,"Okay.  And can you tell me, there appears to be on the left side of the photograph some equipment there.  What is that equipment?",q,MR. BLUM,start_answer
289,813,31,21,I can't tell from this angle.,a,THE WITNESS,start_question
290,814,31,22,"Okay.  If you could look at the next page, which is Page 16, can you tell me, is this another photograph of the interior of your space?",q,MR. BLUM,start_answer
291,819,32,2,Yes.,a,THE WITNESS,start_question
292,820,32,3,And can you tell me in what direction we're looking?,q,MR. BLUM,start_answer
293,822,32,5,It's looking to that cement wall that's on the left of the space as you walk in the back.,a,THE WITNESS,start_question
294,825,32,8,Okay.  And where would the offices be if we were --,q,MR. BLUM,start_answer
295,827,32,10,To the right.,a,THE WITNESS,start_question
296,828,32,11,Okay.  And in fact to the right there's a door that's standing open there.,q,MR. BLUM,start_answer
297,830,32,13,Right.,a,THE WITNESS,start_question
298,831,32,14,Is that the office space?,q,MR. BLUM,start_answer
299,832,32,15,Yes.,a,THE WITNESS,start_question
300,833,32,16,And to the best of your knowledge is this the way the space looked before the cleanout or after the cleanout?,q,MR. BLUM,start_answer
301,836,32,19,"In the middle of it, from what I'm seeing here.",a,THE WITNESS,start_question
302,838,32,21,"Okay.  Let's take a look at Pages 16 and 17, are those photographs of some of your equipment that was in the space?",q,MR. BLUM,start_answer
303,841,32,24,Yes.,a,THE WITNESS,start_question
304,843,33,1,"The drill press that's on Page-- I should ask, is that a drill press on Page 18?",q,MR. BLUM,start_answer
305,845,33,3,Yes.,a,THE WITNESS,start_question
306,846,33,4,"Was that saved or not, do you know?",q,MR. BLUM,start_answer
307,847,33,5,"Yes, it was saved, it had to get cleaned.",a,THE WITNESS,start_question
308,849,33,7,"And if you take a look at Pages 19 and 20, do you recognize that as equipment that was inside your space?",q,MR. BLUM,start_answer
309,852,33,10,Yes.,a,THE WITNESS,start_question
310,853,33,11,"And it's tougher, but can you tell me what it is?",q,MR. BLUM,start_answer
311,855,33,13,19 is a grinding unit and 20 is a belt sander.,a,THE WITNESS,start_question
312,857,33,15,And do you know whether or not those two pieces of equipment were saved?,q,MR. BLUM,start_answer
313,859,33,17,I believe they were replaced.,a,THE WITNESS,start_question
