,indice,page_number,line_number,text,text_type,speaker,time_added
60,274,10,17,"I'm sorry, I cannot give you an estimate.",a,THE WITNESS,start_question
61,275,10,18,Is it less than 50?,q,MR. SAAD,start_answer
62,276,10,19,I am not sure because all the people that I have contact with are my team members.,a,THE WITNESS,start_question
63,278,10,21,How many offices does AU Vista have?,q,MR. SAAD,start_answer
64,279,10,22,I am at the Milpitas location.,a,THE WITNESS,start_question
65,280,10,23,Does AU Vista have any other offices other than the Milpitas location?,q,MR. SAAD,start_answer
66,282,10,25,Within my team members two of them are working at the Milpitas office.  The other one works from home.  I do not know about the others.,a,THE WITNESS,start_question
67,286,11,3,How many employees are at the Milpitas location?,q,MR. SAAD,start_answer
68,288,11,5,Currently AU Vista has two employees.,a,THE WITNESS,start_question
69,289,11,6,Are you aware of any other AU Vista employees other than those two that you work with?,q,MR. SAAD,start_answer
70,291,11,8,I am not sure.,a,THE WITNESS,start_question
71,292,11,9,Why are you not sure?,q,MR. SAAD,start_answer
72,293,11,10,Because I can only speak for the facts that I have experience with.,a,THE WITNESS,start_question
73,295,11,12,Okay.  So you don't know if AU Vista has any other employees other than the two that you work with; is that correct?,q,MR. SAAD,start_chat
74,298,11,15,Objection to form.,side_chat,MS. WANG,start_chat
75,299,11,16,I do not quite understand the question.,side_chat,THE WITNESS,start_question
76,302,11,19,Is it correct that you don't know any other AU Vista employees other than the two that you work with in Milpitas?,q,MR. SAAD,start_answer
77,305,11,22,At the Milpitas office there were only myself and one other colleague of mine.,a,THE WITNESS,start_question
78,307,11,24,Okay.  Is it correct that you don't know any other AU Vista employees other than the two that work in the Milpitas location and the one other that you mentioned that works from home?,q,MR. SAAD,start_answer
79,312,12,3,Would you please repeat this question?,a,THE WITNESS,start_question
80,313,12,4,"Is it correct that you don't know any other AU Vista employees other than the two that work in the Milpitas location, including yourself, and the other -- and the one other that you mentioned that works from home?",q,MR. SAAD,start_answer
81,318,12,9,Not correct.,a,THE WITNESS,start_question
82,319,12,10,Okay.  What is not correct about it?,q,MR. SAAD,start_answer
83,320,12,11,I also know of the CEO of AUVI.  AU Vista.,a,THE WITNESS,start_question
84,321,12,12,Who is the CEO of AU Vista?,q,MR. SAAD,start_answer
85,322,12,13,I only know we only call this person as T.K.,a,THE WITNESS,start_question
86,323,12,14,"Where is T.K., the CEO, located?",q,MR. SAAD,start_answer
87,324,12,15,I am not sure.,a,THE WITNESS,start_question
88,325,12,16,You don't know where the CEO's office is?,q,MR. SAAD,start_answer
89,326,12,17,I do not know.,a,THE WITNESS,start_question
90,327,12,18,Does AUO America have any employees at the Milpitas location?,q,MR. SAAD,start_answer
91,329,12,20,Would you please clarify this question?  Are you asking me about the AU Vista Milpitas location?,a,THE WITNESS,start_question
92,331,12,22,Yes.,q,MR. SAAD,start_answer
93,332,12,23,Not at the moment.,a,THE WITNESS,start_question
94,333,12,24,In the past has AUO America had employees at the Milpitas location?,q,MR. SAAD,start_answer
95,336,13,1,"May I ask when you said ""in the past"" when were you referring to?",a,THE WITNESS,start_question
96,338,13,3,Any time prior to now.,q,MR. SAAD,start_answer
97,339,13,4,No.,a,THE WITNESS,start_question
98,340,13,5,Has AUO America ever had an office in Milpitas?,q,MR. SAAD,start_answer
99,342,13,7,Yes.,a,THE WITNESS,start_question
100,343,13,8,Was that located at a different place than the office you are currently at in Milpitas?,q,MR. SAAD,start_answer
101,345,13,10,Yes.,a,THE WITNESS,start_question
102,346,13,11,Does that office still exist?,q,MR. SAAD,start_answer
103,347,13,12,No.,a,THE WITNESS,start_question
104,348,13,13,When was the last time that AUO America had employees at that location in Milpitas?,q,MR. SAAD,start_answer
105,350,13,15,June of this year.,a,THE WITNESS,start_question
106,351,13,16,And did AUO close that office in June of this year?,q,MR. SAAD,start_answer
107,353,13,18,I am not sure.,a,THE WITNESS,start_question
108,354,13,19,Have you ever worked at the AUO America office in Milpitas?,q,MR. SAAD,start_answer
109,356,13,21,Yes.,a,THE WITNESS,start_question
110,357,13,22,When did you work there?,q,MR. SAAD,start_answer
111,358,13,23,From 2012 to 2015.,a,THE WITNESS,start_question
112,359,13,24,Okay.  So in 2015 is it correct that you relocated to the office you're currently at in Milpitas?,q,MR. SAAD,start_answer
113,363,14,2,No.,a,THE WITNESS,start_question
114,364,14,3,Okay.  What is incorrect about that?,q,MR. SAAD,start_answer
115,365,14,4,The timing for the relocation.,a,THE WITNESS,start_question
116,366,14,5,When did the relocation occur?,q,MR. SAAD,start_answer
117,367,14,6,June of this year.,a,THE WITNESS,start_question
118,368,14,7,Okay.  And where did you work at prior to June of this year?,q,MR. SAAD,start_answer
119,370,14,9,"I don't quite understand the question, so are you asking me about the location?",a,THE WITNESS,start_question
120,372,14,11,"Yes.  I'll restate the question. The office that you moved from in June of this year, was that different -- another different office than the AUO America office?",q,MR. SAAD,start_answer
121,376,14,15,No.,a,THE WITNESS,start_question
122,377,14,16,Okay.  So did you work at the AUO America office prior to June of 2019?,q,MR. SAAD,start_answer
123,379,14,18,The office location of AU Vista was there.,a,THE WITNESS,start_question
124,380,14,19,"Okay.  And prior to -- strike that. Going back to the time you've been at AU Vista.  Since 2015 has AU Vista had any other employees that you're aware of, other than the two that you've told me about?",q,MR. SAAD,start_chat
125,385,14,24,Objection to form.,side_chat,MS. WANG,start_chat
126,386,14,25,No.,side_chat,THE WITNESS,start_question
127,389,15,2,Has AUO Corporation ever had any employees located at any of the Milpitas offices that you've worked at?,q,MR. SAAD,start_answer
128,392,15,5,I do not quite understand this question. Could you please elaborate on this?,a,THE WITNESS,start_question
129,394,15,7,What is it that you don't understand about the question?,q,MR. SAAD,start_answer
130,396,15,9,"So by ""employees"" do you mean we shared a office -- did you mean that we share a office or do you mean any other things?",a,THE WITNESS,start_question
131,399,15,12,I'll rephrase the question. Are you aware of any AUO Corporation employees that have been located in Milpitas since the time of 2012 when you started working for AUO America?,q,MR. SAAD,start_chat
132,404,15,17,"May the interpreter clarify, would the main interpreter please reinterpret the question?  I think you got the year incorrect.",side_chat,CHECK INTERPRETER,start_chat
133,408,15,21,Okay.,side_chat,THE INTERPRETER,start_chat
134,409,15,22,Yes.,side_chat,THE WITNESS,start_question
135,411,15,24,How many?,q,MR. SAAD,start_answer
136,412,15,25,I am not sure.,a,THE WITNESS,start_question
137,414,16,1,Are you currently aware of any AUO Corporation employees that work in Milpitas?,q,MR. SAAD,start_answer
138,416,16,3,No.,a,THE WITNESS,start_question
139,417,16,4,When was the last time that you were aware that an AUO Corporation employee worked in Milpitas?,q,MR. SAAD,start_answer
140,419,16,6,June of this year.,a,THE WITNESS,start_question
141,420,16,7,What was the name of the employees that you're referring to that worked for AUO Corporation in Milpitas?,q,MR. SAAD,start_answer
142,423,16,10,I do not recall all of their names.,a,THE WITNESS,start_question
143,424,16,11,Can you tell me any of their names?,q,MR. SAAD,start_answer
144,425,16,12,May I ask are you referring to the year of 2019?,a,THE WITNESS,start_question
145,427,16,14,"Yes, so let's start with that.",q,MR. SAAD,start_answer
146,428,16,15,"Maggie, Eric, Paul.",a,THE WITNESS,start_question
147,429,16,16,Any others?,q,MR. SAAD,start_answer
148,430,16,17,"I do not remember very clearly, because some of the people left.",a,THE WITNESS,start_question
149,432,16,19,"And Maggie, Eric and Paul were all employed by AUO Corporation; is that correct?",q,MR. SAAD,start_answer
150,434,16,21,No.,a,THE WITNESS,start_question
151,435,16,22,Who were they employed by?,q,MR. SAAD,start_answer
152,436,16,23,"From what I heard, Maggie and Paul probably already -- correction.  It should be Maggie and Eric. From what I have heard of Maggie and Eric probably already left the company because of the relocation.",a,THE WITNESS,start_question
153,443,17,4,Okay.  But before they left the company who did they work for?  Which company did they work for?,q,MR. SAAD,start_answer
154,445,17,6,I am not too sure because they are not my team members.,a,THE WITNESS,start_question
155,447,17,8,Did they work for AU Vista?,q,MR. SAAD,start_answer
156,448,17,9,No.,a,THE WITNESS,start_question
157,449,17,10,Did they work for AUO America?,q,MR. SAAD,start_answer
158,450,17,11,I am not sure.,a,THE WITNESS,start_question
159,451,17,12,Did they work for AUO Corporation?,q,MR. SAAD,start_answer
160,452,17,13,I am not sure.,a,THE WITNESS,start_question
161,453,17,14,Are there any other companies that they possibly could have worked for?,q,MR. SAAD,start_answer
162,455,17,16,I am not sure.,a,THE WITNESS,start_question
163,456,17,17,"And what about Paul, which company did he work for?",q,MR. SAAD,start_answer
164,458,17,19,I am not sure.,a,THE WITNESS,start_question
165,459,17,20,Did Paul work for AU Vista?,q,MR. SAAD,start_answer
166,460,17,21,No.,a,THE WITNESS,start_question
167,461,17,22,And is it correct that you don't know whether Paul worked for AUO Corporation or AUO America?,q,MR. SAAD,start_answer
168,464,17,25,I am not sure.,a,THE WITNESS,start_question
169,466,18,1,Does Paul still work for AUO?,q,MR. SAAD,start_chat
170,467,18,2,Objection to form.,side_chat,MS. WANG,start_chat
171,468,18,3,I only know of his working location.,side_chat,THE WITNESS,start_question
172,471,18,6,Where does Paul work at now?,q,MR. SAAD,start_answer
173,472,18,7,He works at the Detroit office.,a,THE WITNESS,start_question
174,473,18,8,Do you know what Paul's last name is?,q,MR. SAAD,start_answer
175,474,18,9,Y-e.,a,THE WITNESS,start_question
176,475,18,10,Why did Maggie and Eric leave the company?,q,MR. SAAD,start_answer
177,476,18,11,I don't know.,a,THE WITNESS,start_question
178,477,18,12,Are you aware of any other offices that have AU Vista employees other than Milpitas?,q,MR. SAAD,start_answer
179,479,18,14,I have never been to any other office other than the Milpitas one.,a,THE WITNESS,start_question
180,481,18,16,Are you aware of any other offices that have AU Vista employees other than Milpitas?,q,MR. SAAD,start_answer
181,483,18,18,No.,a,THE WITNESS,start_question
182,484,18,19,What is your title?,q,MR. SAAD,start_answer
183,485,18,20,R & D electrical engineer.,a,THE WITNESS,start_question
184,486,18,21,Has that always been your title at AU Vista?,q,MR. SAAD,start_answer
185,487,18,22,Yes.,a,THE WITNESS,start_question
186,488,18,23,What are your responsibilities as an R & D electrical engineer at AU Vista?,q,MR. SAAD,start_answer
187,490,18,25,To develop proto -- prototype for new technologies.,a,THE WITNESS,start_question
188,493,19,2,And is that for LCD display panels?,q,MR. SAAD,start_answer
189,494,19,3,No.,a,THE WITNESS,start_question
190,495,19,4,What types of products would the technology that you're working on go into?,q,MR. SAAD,start_answer
191,497,19,6,"I am doing the development of prototype, not -- not the stages for the products.",a,THE WITNESS,start_question
192,499,19,8,"Okay.  But what -- the technology that you're developing and the prototypes, what types of products is that being designed for?",q,MR. SAAD,start_answer
193,502,19,11,This is the trade secrets for our company. The project that I'm currently working for was mainly for the non display application catalog wise is bio chip for medical application.,a,THE WITNESS,start_chat
194,506,19,15,"Can the interpreter clarify one word?  ""Was mainly for the nondisplay application.""",side_chat,CHECK INTERPRETER,start_question
195,510,19,19,Is that the technology that you worked at the entire time that you've been at AU Vista?,q,MR. SAAD,start_answer
196,512,19,21,No.,a,THE WITNESS,start_question
197,513,19,22,What other technologies have you done research and development on during your time at AU Vista?,q,MR. SAAD,start_answer
198,516,19,25,I am mainly responsible for the nondisplay technology.  Prior to that it was fingerprint sensor.,a,THE WITNESS,start_question
199,520,20,3,Have you ever worked on any display technology?,q,MR. SAAD,start_chat
200,522,20,5,Objection to form.,side_chat,MS. WANG,start_chat
201,523,20,6,"Would you please clarify the definition for ""display technology,"" because it is a pretty broad technology.",side_chat,THE WITNESS,start_question
202,527,20,10,"Well, if I understand -- sorry.  If I understand your testimony correctly, you're saying that the current project you're working on is nondisplay technology. And so I'm asking if under your categorization of that term if you have ever worked on any display type technology.",q,MR. SAAD,start_answer
203,534,20,17,"May I clarify that?  When I talk to nondisplay it was for nondisplay application, not technology.  And that display I'm talking about is not for the monitor development.",a,THE WITNESS,start_question
204,538,20,21,Okay.  Have you ever worked on any LCD display-based technology?,q,MR. SAAD,start_answer
205,540,20,23,No.,a,THE WITNESS,start_question
206,541,20,24,When you worked for AUO America what was your title?,q,MR. SAAD,start_answer
207,544,21,1,R & D Electrical Engineer.,a,THE WITNESS,start_question
208,545,21,2,Were your responsibilities as an R & D electrical engineer with AUO America any different than your responsibilities as the same position under AU Vista?,q,MR. SAAD,start_answer
209,549,21,6,No.,a,THE WITNESS,start_question
210,550,21,7,"Did anything change about your job from the time you worked for AUO America to the time you started working for AU Vista, other than the company that you actually worked for?",q,MR. SAAD,start_chat
211,554,21,11,Objection to form.,side_chat,MS. WANG,start_chat
212,555,21,12,No.,side_chat,THE WITNESS,start_question
213,557,21,14,Are you aware of any other business that AU Vista conducts other than research development?,q,MR. SAAD,start_answer
214,559,21,16,No.,a,THE WITNESS,start_question
215,560,21,17,After AU Vista was formed in 2015 did AUO America perform any other research and development?,q,MR. SAAD,start_answer
216,562,21,19,I don't know.  I left AUO America in 2015.,a,THE WITNESS,start_question
217,563,21,20,When you worked for AUO America how many employees were in the Milpitas office?,q,MR. SAAD,start_answer
218,565,21,22,I do not recall that clearly.,a,THE WITNESS,start_question
219,566,21,23,Can you give me an approximate number?,q,MR. SAAD,start_answer
220,567,21,24,I am sorry.  I do not recall that very clearly because many people left and came.,a,THE WITNESS,start_question
221,570,22,1,Does AUO America manufacture any products?,q,MR. SAAD,start_answer
222,571,22,2,Would you please tell me what time line are we talking about?,a,THE WITNESS,start_question
223,573,22,4,Currently.,q,MR. SAAD,start_answer
224,574,22,5,I don't know.,a,THE WITNESS,start_question
225,575,22,6,Are you aware of any time that AUO America has manufactured any products?,q,MR. SAAD,start_answer
226,577,22,8,I don't know because I'm only a R & D engineer responding -- responsible for developing prototypes.,a,THE WITNESS,start_question
227,580,22,11,Has your work ever involved any interactions with customers of AUO?,q,MR. SAAD,start_answer
228,582,22,13,No.,a,THE WITNESS,start_question
229,583,22,14,"As it relates to the United States LCD display market, what role does AUO America play as part of AUO Corporation's business?",q,MR. SAAD,start_chat
230,586,22,17,Objection to form.,side_chat,MS. WANG,start_chat
231,587,22,18,I don't know.,side_chat,THE WITNESS,start_question
232,589,22,20,Are you aware of any functions that AUO America performs as part of its business?,q,MR. SAAD,start_answer
233,591,22,22,I don't know because I am only an engineer.,a,THE WITNESS,start_question
234,592,22,23,"When you worked for AUO America you didn't know anything else about the company that you worked for, other than the fact that you were an engineer; is that correct?",q,MR. SAAD,start_chat
235,597,23,2,Objection to form.,side_chat,MS. WANG,start_chat
236,598,23,3,"I only knew my office and the titles of my coworkers, nothing else.",side_chat,THE WITNESS,start_question
237,601,23,6,Does AUO America perform any product development?,q,MR. SAAD,start_answer
238,603,23,8,I don't know.,a,THE WITNESS,start_question
239,604,23,9,Does AUO America provide any customer support?,q,MR. SAAD,start_answer
240,606,23,11,I don't know.,a,THE WITNESS,start_chat
241,607,23,12,"Counsel, we've been going for about an hour.  Would you like to take a break?",side_chat,MS. WANG,start_chat
242,609,23,14,We can take a break.,side_chat,MR. SAAD,start_chat
243,610,23,15,We are now going off the record.  The time is 10:28 a.m.,side_chat,THE VIDEOGRAPHER,is brackets
244,612,23,17,(Recess taken:  10:28 a.m. until 10:39 a.m.),brackets,,is brackets
245,613,23,18,(PLAINTIFF'S EXHIBIT 1 MARKED.),brackets,,start_chat
246,614,23,19,We are now going back on the record.  The time is 10:39 a.m.,side_chat,THE VIDEOGRAPHER,start_question
247,617,23,22,"Okay.  Welcome back, Ms. Mao.  I believe you have in front of you now what's been marked as Exhibit 1.  If you'll please take a look at that document. Have you seen this document before?",q,MR. SAAD,start_answer
248,623,24,2,No.,a,THE WITNESS,start_question
249,624,24,3,Do you have any understanding of what this document is?,q,MR. SAAD,start_answer
250,626,24,5,No.,a,THE WITNESS,start_question
251,627,24,6,Did you do anything to prepare for this deposition?,q,MR. SAAD,start_answer
252,629,24,8,Yes.,a,THE WITNESS,start_question
253,630,24,9,What did you do?,q,MR. SAAD,start_answer
254,631,24,10,I met with my attorney.,a,THE WITNESS,start_question
255,632,24,11,And who is that?,q,MR. SAAD,start_answer
256,633,24,12,Wendy.,a,THE WITNESS,start_question
257,634,24,13,And when did you meet with your attorney?,q,MR. SAAD,start_answer
258,635,24,14,Yesterday.,a,THE WITNESS,start_question
259,636,24,15,How long did you meet yesterday?,q,MR. SAAD,start_answer
260,637,24,16,"I don't remember that very clearly, but I think it started around 9:30 until about 2:00 to 3:00 when I left.",a,THE WITNESS,start_question
261,640,24,19,And where did you meet yesterday?,q,MR. SAAD,start_answer
262,641,24,20,Here.,a,THE WITNESS,start_question
263,642,24,21,Was anybody else in attendance of that meeting other than your attorney?,q,MR. SAAD,start_answer
264,644,24,23,Yes.,a,THE WITNESS,start_question
265,645,24,24,Who was that?,q,MR. SAAD,start_answer
266,646,24,25,"I don't recall this person's name, but she is right there.",a,THE WITNESS,start_question
267,649,25,2,Which one are you referring to?,q,MR. SAAD,start_answer
268,650,25,3,"Yes, that young lady.",a,THE WITNESS,start_question
269,651,25,4,Okay.,q,MR. SAAD,start_chat
270,652,25,5,For the record the witness is pointing to Ms. Abigail Lubow.,side_chat,MS. WANG,start_question
271,655,25,8,"Other than those two attorneys that you've identified, was anybody else present at the meeting yesterday?",q,MR. SAAD,start_answer
272,658,25,11,Yes.,a,THE WITNESS,start_question
273,659,25,12,Who?,q,MR. SAAD,start_answer
274,660,25,13,I don't recall this person's name.,a,THE WITNESS,start_question
275,661,25,14,Was it a man or a woman?,q,MR. SAAD,start_answer
276,662,25,15,Man.,a,THE WITNESS,start_question
277,663,25,16,And do you know if this man was an attorney?,q,MR. SAAD,start_answer
278,664,25,17,I am not sure.,a,THE WITNESS,start_question
279,665,25,18,Was this man in attendance for the entire meeting?,q,MR. SAAD,start_answer
280,667,25,20,No.,a,THE WITNESS,start_question
281,668,25,21,How long was he in attendance for?,q,MR. SAAD,start_answer
282,669,25,22,"I don't recall that clearly, but it was around half an hour.",a,THE WITNESS,start_question
283,671,25,24,Did you review any documents during the meeting?,q,MR. SAAD,start_answer
284,674,26,1,Yes.,a,THE WITNESS,start_question
285,675,26,2,What documents did you review during the meeting?,q,MR. SAAD,start_answer
286,677,26,4,I don't recall that clearly.,a,THE WITNESS,start_question
287,678,26,5,What types of documents were they that you reviewed?,q,MR. SAAD,start_answer
288,680,26,7,"Because there were quite a few of them, so I don't recall that clearly.",a,THE WITNESS,start_question
289,682,26,9,Were they AUO documents?,q,MR. SAAD,start_answer
290,683,26,10,I am not sure.,a,THE WITNESS,start_question
291,684,26,11,What do you remember about the documents?,q,MR. SAAD,start_answer
292,685,26,12,My own LinkedIn account information.,a,THE WITNESS,start_question
293,686,26,13,Okay.  Other than that document do you remember anything about any of the other documents you reviewed?,q,MR. SAAD,start_answer
294,689,26,16,I don't recall.,a,THE WITNESS,start_question
295,690,26,17,Did you bring any documents with you to the meeting?,q,MR. SAAD,start_answer
296,692,26,19,No.,a,THE WITNESS,start_question
297,693,26,20,Did you provide any documents to counsel in connection with this deposition?,q,MR. SAAD,start_answer
298,695,26,22,No.,a,THE WITNESS,start_question
299,696,26,23,Have you provided any information to anyone at AUO Corporation in connection with this case?,q,MR. SAAD,start_answer
300,698,26,25,No.,a,THE WITNESS,start_question
301,700,27,1,Other than meeting with the attorneys yesterday did you do anything else to prepare for this deposition?,q,MR. SAAD,start_answer
302,703,27,4,No.,a,THE WITNESS,start_question
303,704,27,5,What is your understanding of why you are here today?,q,MR. SAAD,start_answer
304,706,27,7,I don't know.,a,THE WITNESS,start_question
305,707,27,8,Are you aware that AUO Corporation has been sued for patent infringement?,q,MR. SAAD,start_answer
306,709,27,10,All I know was that the counsel contacted me for the deposition.,a,THE WITNESS,start_question
307,711,27,12,But can you answer my previous question yes or no?  Are you aware that AUO has been sued for patent infringement?,q,MR. SAAD,start_answer
308,714,27,15,Yes.,a,THE WITNESS,start_question
309,715,27,16,Do you know the name of the company that has sued AUO?,q,MR. SAAD,start_answer
310,717,27,18,I don't recall the name very clearly.,a,THE WITNESS,start_question
311,718,27,19,Do you know what patents are involved in these lawsuits?,q,MR. SAAD,start_answer
312,720,27,21,I don't know.,a,THE WITNESS,start_question
313,721,27,22,Have you ever seen the patents that have been asserted against AUO in these lawsuits?,q,MR. SAAD,start_answer
314,723,27,24,No.,a,THE WITNESS,start_question
315,724,27,25,Do you know what products are accused of infringement in this case?,q,MR. SAAD,start_answer
316,727,28,2,I don't know.,a,THE WITNESS,start_question
317,728,28,3,When did you first learn about this lawsuit?,q,MR. SAAD,start_answer
318,729,28,4,"I do not recall exactly which month was that, but the attorney emailed me.",a,THE WITNESS,start_question
319,731,28,6,"The Paul Ye that you mentioned earlier who now works in the Detroit office, do you know what his title is?",q,MR. SAAD,start_answer
320,734,28,9,I am not sure.,a,THE WITNESS,start_question
321,735,28,10,Do you know what types of responsibilities he has with the company?,q,MR. SAAD,start_answer
322,737,28,12,I am not sure.,a,THE WITNESS,start_question
323,738,28,13,Did he do research and development?,q,MR. SAAD,start_answer
324,739,28,14,I am not sure.,a,THE WITNESS,start_question
325,740,28,15,Do you know anything about what Paul Ye did or does for AUO?,q,MR. SAAD,start_chat
326,742,28,17,Objection to form.,side_chat,MS. WANG,start_chat
327,743,28,18,I only know that his title is engineer.,side_chat,THE WITNESS,start_question
328,746,28,21,Did you ever work directly with Paul Ye?,q,MR. SAAD,start_answer
329,747,28,22,No.,a,THE WITNESS,start_question
330,748,28,23,How many offices does AUO America currently have?,q,MR. SAAD,start_answer
331,750,28,25,I don't know.  I left AUO America in 2015.,a,THE WITNESS,start_question
332,752,29,1,Which offices are you currently aware of that AUO America has in the U.S.?,q,MR. SAAD,start_answer
333,754,29,3,I don't know.,a,THE WITNESS,start_question
334,755,29,4,"Well, you already told me that they have a Detroit office; correct?",q,MR. SAAD,start_answer
335,757,29,6,Yes.,a,THE WITNESS,start_question
336,758,29,7,Okay.  Are you aware of any other offices of AUO America other than the Detroit office?,q,MR. SAAD,start_answer
337,760,29,9,I don't know.,a,THE WITNESS,start_question
338,761,29,10,Does AUO America have a Houston office?,q,MR. SAAD,start_answer
339,762,29,11,I don't know.,a,THE WITNESS,start_question
340,763,29,12,Are you aware if AUO America has ever had a Houston office?,q,MR. SAAD,start_answer
341,765,29,14,I don't know.,a,THE WITNESS,start_question
342,766,29,15,"When you worked for AUO America which offices, other than the Milpitas office, were you aware of that AUO America maintained?",q,MR. SAAD,start_answer
343,769,29,18,No.,a,THE WITNESS,start_question
344,770,29,19,When you worked for AUO America did AUO America have a Detroit office?,q,MR. SAAD,start_answer
345,772,29,21,No.,a,THE WITNESS,start_question
346,773,29,22,When did AUO America open the Detroit office?,q,MR. SAAD,start_answer
347,775,29,24,I don't know.,a,THE WITNESS,start_question
348,776,29,25,Was it before June of this year?,q,MR. SAAD,start_answer
349,778,30,1,I don't know.,a,THE WITNESS,start_question
350,779,30,2,Where is the headquarters of AU Vista?,q,MR. SAAD,start_answer
351,780,30,3,I don't know.  All I know is that AU Vista currently has the office in Milpitas.,a,THE WITNESS,start_question
352,782,30,5,Is the Detroit office the headquarters for AUO America?,q,MR. SAAD,start_answer
353,784,30,7,I don't know.,a,THE WITNESS,start_question
